planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,luminosity,referenced_planet,harmonic_ratio,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars
Kepler-1984 A i,Aschwaden Prediction,13.87822762,0.0844497359647082,Kepler-1984 A,16.19,3638.0,203.05,,K01681.03,2 banding 1,Not in HZ,4.912183515842144,3.891084431220892,2.0169033117135777,1.9123329852335698
Kepler-1984 A j,Aschwaden Prediction,10.408670715,0.06971172108595663,Kepler-1984 A,16.19,3638.0,203.05,,K01681.03,3 banding 2,Not in HZ,4.912183515842144,3.891084431220892,2.0169033117135777,1.9123329852335698
Kepler-1984 A k,Aschwaden Prediction,11.565189683333335,0.07478436299008842,Kepler-1984 A,16.19,3638.0,203.05,,K01681.03,5 banding 3,Not in HZ,4.912183515842144,3.891084431220892,2.0169033117135777,1.9123329852335698
Kepler-1984 A l,Aschwaden Prediction,8.6738922625,0.06173313148704996,Kepler-1984 A,16.19,3638.0,203.05,,K01681.03,5 banding 4,Not in HZ,4.912183515842144,3.891084431220892,2.0169033117135777,1.9123329852335698
Kepler-1984 A m,Aschwaden Prediction,9.252151746666668,0.06444721035911323,Kepler-1984 A,16.19,3638.0,203.05,,K01681.03,4 banding 3,Not in HZ,4.912183515842144,3.891084431220892,2.0169033117135777,1.9123329852335698
Kepler-1984 A n,Aschwaden Prediction,17.347784525,0.09799523786383427,Kepler-1984 A,16.19,3638.0,203.05,,K01681.03,5 banding 2,Not in HZ,4.912183515842144,3.891084431220892,2.0169033117135777,1.9123329852335698
Kepler-1984 A o,Aschwaden Prediction,20.81734143,0.11066045938636127,Kepler-1984 A,16.19,3638.0,203.05,,K01681.03,3 banding 1,Not in HZ,4.912183515842144,3.891084431220892,2.0169033117135777,1.9123329852335698
Kepler-1989 A b,Aschwaden Prediction,21.6408976,0.1520730207785535,Kepler-1989 A,14.29,5953.0,1252.13,,K00521.02,2 banding 1,Not in HZ,5.076810376611966,4.019258768840527,2.2891649605443556,2.1703374985508366
Kepler-1989 A c,Aschwaden Prediction,16.2306732,0.12553351278260613,Kepler-1989 A,14.29,5953.0,1252.13,,K00521.02,3 banding 2,Not in HZ,5.076810376611966,4.019258768840527,2.2891649605443556,2.1703374985508366
Kepler-1989 A d,Aschwaden Prediction,18.034081333333333,0.1346680822265126,Kepler-1989 A,14.29,5953.0,1252.13,,K00521.02,5 banding 3,Not in HZ,5.076810376611966,4.019258768840527,2.2891649605443556,2.1703374985508366
Kepler-1989 A e,Aschwaden Prediction,13.525561,0.11116605256502606,Kepler-1989 A,14.29,5953.0,1252.13,,K00521.02,5 banding 4,Not in HZ,5.076810376611966,4.019258768840527,2.2891649605443556,2.1703374985508366
Kepler-1989 A f,Aschwaden Prediction,14.427265066666665,0.11605343519554598,Kepler-1989 A,14.29,5953.0,1252.13,,K00521.02,4 banding 3,Not in HZ,5.076810376611966,4.019258768840527,2.2891649605443556,2.1703374985508366
Kepler-1989 A g,Aschwaden Prediction,27.051122,0.1764651087848745,Kepler-1989 A,14.29,5953.0,1252.13,,K00521.02,5 banding 2,Not in HZ,5.076810376611966,4.019258768840527,2.2891649605443556,2.1703374985508366
Kepler-1989 A h,Aschwaden Prediction,32.4613464,0.1992720302483724,Kepler-1989 A,14.29,5953.0,1252.13,,K00521.02,3 banding 1,Not in HZ,5.076810376611966,4.019258768840527,2.2891649605443556,2.1703374985508366
Kepler-1995 b,Aschwaden Prediction,10.95431858,0.09143430059336828,Kepler-1995,15.51,4693.0,595.331,,K02037.02,2 banding 1,Not in HZ,4.944894293446807,3.9162662513985915,2.1362946962057934,2.0254326341695315
Kepler-1995 c,Aschwaden Prediction,8.215738935000001,0.07547735215321622,Kepler-1995,15.51,4693.0,595.331,,K02037.02,3 banding 2,Not in HZ,4.944894293446807,3.9162662513985915,2.1362946962057934,2.0254326341695315
Kepler-1995 d,Aschwaden Prediction,9.128598816666667,0.08096953586896792,Kepler-1995,15.51,4693.0,595.331,,K02037.02,5 banding 3,Not in HZ,4.944894293446807,3.9162662513985915,2.1362946962057934,2.0254326341695315
Kepler-1995 e,Aschwaden Prediction,6.8464491125,0.06683887920402402,Kepler-1995,15.51,4693.0,595.331,,K02037.02,5 banding 4,Not in HZ,4.944894293446807,3.9162662513985915,2.1362946962057934,2.0254326341695315
Kepler-1995 f,Aschwaden Prediction,7.302879053333334,0.06977743076475416,Kepler-1995,15.51,4693.0,595.331,,K02037.02,4 banding 3,Not in HZ,4.944894293446807,3.9162662513985915,2.1362946962057934,2.0254326341695315
Kepler-1995 g,Aschwaden Prediction,13.692898225,0.10610010716084313,Kepler-1995,15.51,4693.0,595.331,,K02037.02,5 banding 2,Not in HZ,4.944894293446807,3.9162662513985915,2.1362946962057934,2.0254326341695315
Kepler-1995 h,Aschwaden Prediction,16.431477870000002,0.11981282820778967,Kepler-1995,15.51,4693.0,595.331,,K02037.02,3 banding 1,Not in HZ,4.944894293446807,3.9162662513985915,2.1362946962057934,2.0254326341695315
Kepler-271 A b,Aschwaden Prediction,34.9065904,0.195726549707679,Kepler-271 A,13.58,5645.65,404.542,,KOI-1151.04,2 banding 1,Not in HZ,4.8579014349233915,3.846320074075204,2.1731103570798136,2.060306521136799
Kepler-271 A c,Aschwaden Prediction,26.1799428,0.16156870695297848,Kepler-271 A,13.58,5645.65,404.542,,KOI-1151.04,3 banding 2,Not in HZ,4.8579014349233915,3.846320074075204,2.1731103570798136,2.060306521136799
Kepler-271 A d,Aschwaden Prediction,29.088825333333332,0.17332541271950946,Kepler-271 A,13.58,5645.65,404.542,,KOI-1151.04,5 banding 3,Not in HZ,4.8579014349233915,3.846320074075204,2.1731103570798136,2.060306521136799
Kepler-271 A e,Aschwaden Prediction,21.816619,0.14307697579611392,Kepler-271 A,13.58,5645.65,404.542,,KOI-1151.04,5 banding 4,Not in HZ,4.8579014349233915,3.846320074075204,2.1731103570798136,2.060306521136799
Kepler-271 A f,Aschwaden Prediction,23.271060266666666,0.1493673127308019,Kepler-271 A,13.58,5645.65,404.542,,KOI-1151.04,4 banding 3,Not in HZ,4.8579014349233915,3.846320074075204,2.1731103570798136,2.060306521136799
Kepler-271 A g,Aschwaden Prediction,43.633238,0.22712054189117983,Kepler-271 A,13.58,5645.65,404.542,,KOI-1151.04,5 banding 2,Not in HZ,4.8579014349233915,3.846320074075204,2.1731103570798136,2.060306521136799
Kepler-271 A h,Aschwaden Prediction,52.3598856,0.2564743353822998,Kepler-271 A,13.58,5645.65,404.542,,KOI-1151.04,3 banding 1,Not in HZ,4.8579014349233915,3.846320074075204,2.1731103570798136,2.060306521136799
Kepler-385 b,Aschwaden Prediction,6.7475193,25.61150500874039,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.04,2 banding 1,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 c,Aschwaden Prediction,5.060639475,21.141831568390277,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.04,3 banding 2,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 d,Aschwaden Prediction,5.62293275,22.680237722667787,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.04,5 banding 3,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 e,Aschwaden Prediction,4.2171995625,18.722123736971145,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.04,5 banding 4,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 f,Aschwaden Prediction,4.4983462,19.545236371154083,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.04,4 banding 3,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 g,Aschwaden Prediction,8.434399125,29.71951891514679,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.04,5 banding 2,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 h,Aschwaden Prediction,10.12127895,33.56056567219722,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.04,3 banding 1,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 i,Aschwaden Prediction,12.1265062,25.61150500874039,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.06,2 banding 1,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 j,Aschwaden Prediction,9.09487965,21.141831568390277,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.06,3 banding 2,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 k,Aschwaden Prediction,10.105421833333333,22.680237722667787,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.06,5 banding 3,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 l,Aschwaden Prediction,7.579066375,18.722123736971145,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.06,5 banding 4,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 m,Aschwaden Prediction,8.084337466666666,19.545236371154083,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.06,4 banding 3,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 n,Aschwaden Prediction,15.15813275,29.71951891514679,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.06,5 banding 2,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 o,Aschwaden Prediction,18.1897593,33.56056567219722,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.06,3 banding 1,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 p,Aschwaden Prediction,55.80852788,25.61150500874039,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.07,2 banding 1,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 q,Aschwaden Prediction,41.85639591,21.14183156839028,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.07,3 banding 2,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 r,Aschwaden Prediction,46.507106566666664,22.680237722667787,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.07,5 banding 3,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 s,Aschwaden Prediction,34.880329925,18.722123736971145,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.07,5 banding 4,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 t,Aschwaden Prediction,37.205685253333336,19.545236371154086,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.07,4 banding 3,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 u,Aschwaden Prediction,69.76065985,29.71951891514679,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.07,5 banding 2,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-385 v,Aschwaden Prediction,83.71279182,33.56056567219722,Kepler-385,9.885491525,6326.0,1493.94,,KOI-2433.07,3 banding 1,Not in HZ,4.3198580708598895,3.4196025386421898,1.962563446208532,1.8606955275777428
Kepler-492 d,Aschwaden Prediction,9.6252,0.08254485470234636,Kepler-492,9.885491525,5527.0,642.0,,KOI-205.02,2 banding 1,Not in HZ,4.1160166333331665,3.2590414889952752,1.834790063280078,1.739548958879157
Kepler-492 e,Aschwaden Prediction,7.2189,0.06813927624943131,Kepler-492,9.885491525,5527.0,642.0,,KOI-205.02,3 banding 2,Not in HZ,4.1160166333331665,3.2590414889952752,1.834790063280078,1.739548958879157
Kepler-492 f,Aschwaden Prediction,8.020999999999999,0.07309749765948492,Kepler-492,9.885491525,5527.0,642.0,,KOI-205.02,5 banding 3,Not in HZ,4.1160166333331665,3.2590414889952752,1.834790063280078,1.739548958879157
Kepler-492 g,Aschwaden Prediction,6.01575,0.06034065483696613,Kepler-492,9.885491525,5527.0,642.0,,KOI-205.02,5 banding 4,Not in HZ,4.1160166333331665,3.2590414889952752,1.834790063280078,1.739548958879157
Kepler-492 h,Aschwaden Prediction,6.416799999999999,0.0629935138848475,Kepler-492,9.885491525,5527.0,642.0,,KOI-205.02,4 banding 3,Not in HZ,4.1160166333331665,3.2590414889952752,1.834790063280078,1.739548958879157
Kepler-492 i,Aschwaden Prediction,12.0315,0.09578481896465005,Kepler-492,9.885491525,5527.0,642.0,,KOI-205.02,5 banding 2,Not in HZ,4.1160166333331665,3.2590414889952752,1.834790063280078,1.739548958879157
Kepler-492 j,Aschwaden Prediction,14.4378,0.10816435879869901,Kepler-492,9.885491525,5527.0,642.0,,KOI-205.02,3 banding 1,Not in HZ,4.1160166333331665,3.2590414889952752,1.834790063280078,1.739548958879157
Kepler-662 b,Aschwaden Prediction,10.08829014,0.07429036923211173,Kepler-662,9.885491525,4897.0,641.0,,KOI-750.02,2 banding 1,Not in HZ,3.982532239907675,3.153929239498607,1.7355137810569528,1.645441025743834
Kepler-662 c,Aschwaden Prediction,7.566217605,0.06132534862448818,Kepler-662,9.885491525,4897.0,641.0,,KOI-750.02,3 banding 2,Not in HZ,3.982532239907675,3.153929239498607,1.7355137810569528,1.645441025743834
Kepler-662 d,Aschwaden Prediction,8.40690845,0.06578774789353645,Kepler-662,9.885491525,4897.0,641.0,,KOI-750.02,5 banding 3,Not in HZ,3.982532239907675,3.153929239498607,1.7355137810569528,1.645441025743834
Kepler-662 e,Aschwaden Prediction,6.3051813375,0.05430658935326952,Kepler-662,9.885491525,4897.0,641.0,,KOI-750.02,5 banding 4,Not in HZ,3.982532239907675,3.153929239498607,1.7355137810569528,1.645441025743834
Kepler-662 f,Aschwaden Prediction,6.72552676,0.05669416249636277,Kepler-662,9.885491525,4897.0,641.0,,KOI-750.02,4 banding 3,Not in HZ,3.982532239907675,3.153929239498607,1.7355137810569528,1.645441025743834
Kepler-662 g,Aschwaden Prediction,12.610362675,0.08620633706818505,Kepler-662,9.885491525,4897.0,641.0,,KOI-750.02,5 banding 2,Not in HZ,3.982532239907675,3.153929239498607,1.7355137810569528,1.645441025743834
Kepler-662 h,Aschwaden Prediction,15.13243521,0.09734792291882911,Kepler-662,9.885491525,4897.0,641.0,,KOI-750.02,3 banding 1,Not in HZ,3.982532239907675,3.153929239498607,1.7355137810569528,1.645441025743834
Kepler-822 b,Aschwaden Prediction,42.0224136,0.22842701137822388,Kepler-822,9.885491525,5928.0,956.0,,KOI-1338.02,2 banding 1,Not in HZ,4.216079849735335,3.3378531339520903,1.8999422518893023,1.8013186204639207
Kepler-822 c,Aschwaden Prediction,31.516810200000002,0.1885623433133301,Kepler-822,9.885491525,5928.0,956.0,,KOI-1338.02,3 banding 2,Not in HZ,4.216079849735335,3.3378531339520903,1.8999422518893023,1.8013186204639207
Kepler-822 d,Aschwaden Prediction,35.018678,0.2022832675615362,Kepler-822,9.885491525,5928.0,956.0,,KOI-1338.02,5 banding 3,Not in HZ,4.216079849735335,3.3378531339520903,1.8999422518893023,1.8013186204639207
Kepler-822 e,Aschwaden Prediction,26.2640085,0.16698115828921972,Kepler-822,9.885491525,5928.0,956.0,,KOI-1338.02,5 banding 4,Not in HZ,4.216079849735335,3.3378531339520903,1.8999422518893023,1.8013186204639207
Kepler-822 f,Aschwaden Prediction,28.0149424,0.17432243553902993,Kepler-822,9.885491525,5928.0,956.0,,KOI-1338.02,4 banding 3,Not in HZ,4.216079849735335,3.3378531339520903,1.8999422518893023,1.8013186204639207
Kepler-822 g,Aschwaden Prediction,52.528017,0.2650660663271758,Kepler-822,9.885491525,5928.0,956.0,,KOI-1338.02,5 banding 2,Not in HZ,4.216079849735335,3.3378531339520903,1.8999422518893023,1.8013186204639207
Kepler-822 h,Aschwaden Prediction,63.033620400000004,0.299324062137169,Kepler-822,9.885491525,5928.0,956.0,,KOI-1338.02,3 banding 1,Not in HZ,4.216079849735335,3.3378531339520903,1.8999422518893023,1.8013186204639207
Kepler-87 b,Aschwaden Prediction,11.66784942,0.10000626627399656,Kepler-87,15.0,5600.0,1277.88,,KOI-1574.03,2 banding 1,Not in HZ,5.0918274565227755,4.031592139284628,2.27474720275067,2.1566678378922797
Kepler-87 c,Aschwaden Prediction,8.750887065,0.08255335391758026,Kepler-87,15.0,5600.0,1277.88,,KOI-1574.03,3 banding 2,Not in HZ,5.0918274565227755,4.031592139284628,2.27474720275067,2.1566678378922797
Kepler-87 d,Aschwaden Prediction,9.72320785,0.08856042985668366,Kepler-87,15.0,5600.0,1277.88,,KOI-1574.03,5 banding 3,Not in HZ,5.0918274565227755,4.031592139284628,2.27474720275067,2.1566678378922797
Kepler-87 e,Aschwaden Prediction,7.292405887499999,0.07310502412940127,Kepler-87,15.0,5600.0,1277.88,,KOI-1574.03,5 banding 4,Not in HZ,5.0918274565227755,4.031592139284628,2.27474720275067,2.1566678378922797
Kepler-87 f,Aschwaden Prediction,7.77856628,0.07631906489894986,Kepler-87,15.0,5600.0,1277.88,,KOI-1574.03,4 banding 3,Not in HZ,5.0918274565227755,4.031592139284628,2.27474720275067,2.1566678378922797
Kepler-87 g,Aschwaden Prediction,14.584811774999999,0.11604699220717217,Kepler-87,15.0,5600.0,1277.88,,KOI-1574.03,5 banding 2,Not in HZ,5.0918274565227755,4.031592139284628,2.27474720275067,2.1566678378922797
Kepler-87 h,Aschwaden Prediction,17.50177413,0.13104528085226996,Kepler-87,15.0,5600.0,1277.88,,KOI-1574.03,3 banding 1,Not in HZ,5.0918274565227755,4.031592139284628,2.27474720275067,2.1566678378922797
Kepler-879 d,Aschwaden Prediction,1.293432,0.02333479546393253,Kepler-879,9.885491525,5644.0,802.672,,Kepler-879 c,2 banding 1,Not in HZ,4.144340791508012,3.2813488731320337,1.8538222299130243,1.7575923075267261
Kepler-879 e,Aschwaden Prediction,0.9700739999999999,0.01926244924743539,Kepler-879,9.885491525,5644.0,802.672,,Kepler-879 c,3 banding 2,Not in HZ,4.144340791508012,3.2813488731320337,1.8538222299130243,1.7575923075267261
Kepler-879 f,Aschwaden Prediction,1.07786,0.020664100299892855,Kepler-879,9.885491525,5644.0,802.672,,Kepler-879 c,5 banding 3,Not in HZ,4.144340791508012,3.2813488731320337,1.8538222299130243,1.7575923075267261
Kepler-879 g,Aschwaden Prediction,0.808395,0.017057838963526962,Kepler-879,9.885491525,5644.0,802.672,,Kepler-879 c,5 banding 4,Not in HZ,4.144340791508012,3.2813488731320337,1.8538222299130243,1.7575923075267261
Kepler-879 h,Aschwaden Prediction,0.8622879999999999,0.017807781809754966,Kepler-879,9.885491525,5644.0,802.672,,Kepler-879 c,4 banding 3,Not in HZ,4.144340791508012,3.2813488731320337,1.8538222299130243,1.7575923075267261
Kepler-879 i,Aschwaden Prediction,1.61679,0.02707763151500684,Kepler-879,9.885491525,5644.0,802.672,,Kepler-879 c,5 banding 2,Not in HZ,4.144340791508012,3.2813488731320337,1.8538222299130243,1.7575923075267261
Kepler-879 j,Aschwaden Prediction,1.9401479999999998,0.030577232198862988,Kepler-879,9.885491525,5644.0,802.672,,Kepler-879 c,3 banding 1,Not in HZ,4.144340791508012,3.2813488731320337,1.8538222299130243,1.7575923075267261
Kepler-907 A b,Aschwaden Prediction,41.211002,0.2316018134821603,Kepler-907 A,9.885491525,6106.0,352.0,,KOI-1613.02,2 banding 1,Not in HZ,4.262375401699018,3.374320241889944,1.9283990440940628,1.8283002309814564
Kepler-907 A c,Aschwaden Prediction,30.9082515,0.191183084707539,Kepler-907 A,9.885491525,6106.0,352.0,,KOI-1613.02,3 banding 2,Not in HZ,4.262375401699018,3.374320241889944,1.9283990440940628,1.8283002309814564
Kepler-907 A d,Aschwaden Prediction,34.34250166666667,0.20509470977920868,Kepler-907 A,9.885491525,6106.0,352.0,,KOI-1613.02,5 banding 3,Not in HZ,4.262375401699018,3.374320241889944,1.9283990440940628,1.8283002309814564
Kepler-907 A e,Aschwaden Prediction,25.75687625,0.16930195270602613,Kepler-907 A,9.885491525,6106.0,352.0,,KOI-1613.02,5 banding 4,Not in HZ,4.262375401699018,3.374320241889944,1.9283990440940628,1.8283002309814564
Kepler-907 A f,Aschwaden Prediction,27.474001333333334,0.17674526299613944,Kepler-907 A,9.885491525,6106.0,352.0,,KOI-1613.02,4 banding 3,Not in HZ,4.262375401699018,3.374320241889944,1.9283990440940628,1.8283002309814564
Kepler-907 A g,Aschwaden Prediction,51.5137525,0.2687500978258162,Kepler-907 A,9.885491525,6106.0,352.0,,KOI-1613.02,5 banding 2,Not in HZ,4.262375401699018,3.374320241889944,1.9283990440940628,1.8283002309814564
Kepler-907 A h,Aschwaden Prediction,61.816503,0.30348422978327283,Kepler-907 A,9.885491525,6106.0,352.0,,KOI-1613.02,3 banding 1,Not in HZ,4.262375401699018,3.374320241889944,1.9283990440940628,1.8283002309814564
LkCa 15 e,Aschwaden Prediction,6572.407122,24.92219651590073,LkCa 15,12.03,4306.39,160.0,,LkCa 15 b,2 banding 1,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 f,Aschwaden Prediction,4929.3053414999995,20.572819944539837,LkCa 15,12.03,4306.39,160.0,,LkCa 15 b,3 banding 2,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 g,Aschwaden Prediction,5477.005935,22.069821408729105,LkCa 15,12.03,4306.39,160.0,,LkCa 15 b,5 banding 3,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 h,Aschwaden Prediction,4107.75445125,18.218236171930158,LkCa 15,12.03,4306.39,160.0,,LkCa 15 b,5 banding 4,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 i,Aschwaden Prediction,4381.604748,19.019195538309727,LkCa 15,12.03,4306.39,160.0,,LkCa 15 b,4 banding 3,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 j,Aschwaden Prediction,8215.5089025,28.919647264327033,LkCa 15,12.03,4306.39,160.0,,LkCa 15 b,5 banding 2,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 k,Aschwaden Prediction,9858.610682999999,32.657316021914895,LkCa 15,12.03,4306.39,160.0,,LkCa 15 b,3 banding 1,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 l,Aschwaden Prediction,6572.407122,29.52565956660851,LkCa 15,12.03,4306.39,160.0,,LkCa 15 c,2 banding 1,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 m,Aschwaden Prediction,4929.3053414999995,24.372894966142738,LkCa 15,12.03,4306.39,160.0,,LkCa 15 c,3 banding 2,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 n,Aschwaden Prediction,5477.005935,26.146412624354227,LkCa 15,12.03,4306.39,160.0,,LkCa 15 c,5 banding 3,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 o,Aschwaden Prediction,4107.75445125,21.583388076299425,LkCa 15,12.03,4306.39,160.0,,LkCa 15 c,5 banding 4,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 p,Aschwaden Prediction,4381.604748,22.53229535111853,LkCa 15,12.03,4306.39,160.0,,LkCa 15 c,4 banding 3,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 q,Aschwaden Prediction,8215.5089025,34.2614929373556,LkCa 15,12.03,4306.39,160.0,,LkCa 15 c,5 banding 2,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LkCa 15 r,Aschwaden Prediction,9858.610682999999,38.68955910876542,LkCa 15,12.03,4306.39,160.0,,LkCa 15 c,3 banding 1,Not in HZ,4.296180316521508,3.4027835161537023,1.8232719410321685,1.7286784063160272
LoTr 5 A d,Aschwaden Prediction,11.9335,0.10556216995588526,LoTr 5 A,8.88,5410.0,498.798,,LoTr 5 Ab,2 banding 1,Not in HZ,3.875118670425618,3.0684102165562543,1.7210242786911096,1.6316899855508442
LoTr 5 A e,Aschwaden Prediction,8.950125,0.08713965135744581,LoTr 5 A,8.88,5410.0,498.798,,LoTr 5 Ab,3 banding 2,Not in HZ,3.875118670425618,3.0684102165562543,1.7210242786911096,1.6316899855508442
LoTr 5 A f,Aschwaden Prediction,9.944583333333334,0.09348045373761055,LoTr 5 A,8.88,5410.0,498.798,,LoTr 5 Ab,5 banding 3,Not in HZ,3.875118670425618,3.0684102165562543,1.7210242786911096,1.6316899855508442
LoTr 5 A g,Aschwaden Prediction,7.4584375000000005,0.07716641435881245,LoTr 5 A,8.88,5410.0,498.798,,LoTr 5 Ab,5 banding 4,Not in HZ,3.875118670425618,3.0684102165562543,1.7210242786911096,1.6316899855508442
LoTr 5 A h,Aschwaden Prediction,7.955666666666667,0.08055901294889152,LoTr 5 A,8.88,5410.0,498.798,,LoTr 5 Ab,4 banding 3,Not in HZ,3.875118670425618,3.0684102165562543,1.7210242786911096,1.6316899855508442
LoTr 5 A i,Aschwaden Prediction,14.916875000000001,0.12249404732979285,LoTr 5 A,8.88,5410.0,498.798,,LoTr 5 Ab,5 banding 2,Not in HZ,3.875118670425618,3.0684102165562543,1.7210242786911096,1.6316899855508442
LoTr 5 A j,Aschwaden Prediction,17.90025,0.13832557423295164,LoTr 5 A,8.88,5410.0,498.798,,LoTr 5 Ab,3 banding 1,Not in HZ,3.875118670425618,3.0684102165562543,1.7210242786911096,1.6316899855508442
MWC 480 d,Aschwaden Prediction,6572.407122,123.81728205351955,MWC 480,7.62,8460.0,161.8,,MWC 480 b,2 banding 1,Not in HZ,4.004266526037346,3.1690035913784147,1.8377042168893056,1.7424633354018992
MWC 480 e,Aschwaden Prediction,4929.3053414999995,102.20891437414696,MWC 480,7.62,8460.0,161.8,,MWC 480 b,3 banding 2,Not in HZ,4.004266526037346,3.1690035913784147,1.8377042168893056,1.7424633354018992
MWC 480 f,Aschwaden Prediction,5477.005935,109.6462464892274,MWC 480,7.62,8460.0,161.8,,MWC 480 b,5 banding 3,Not in HZ,4.004266526037346,3.1690035913784147,1.8377042168893056,1.7424633354018992
MWC 480 g,Aschwaden Prediction,4107.75445125,90.51098225544919,MWC 480,7.62,8460.0,161.8,,MWC 480 b,5 banding 4,Not in HZ,4.004266526037346,3.1690035913784147,1.8377042168893056,1.7424633354018992
MWC 480 h,Aschwaden Prediction,4381.604748,94.49027082727126,MWC 480,7.62,8460.0,161.8,,MWC 480 b,4 banding 3,Not in HZ,4.004266526037346,3.1690035913784147,1.8377042168893056,1.7424633354018992
MWC 480 i,Aschwaden Prediction,8215.5089025,143.67722844697508,MWC 480,7.62,8460.0,161.8,,MWC 480 b,5 banding 2,Not in HZ,4.004266526037346,3.1690035913784147,1.8377042168893056,1.7424633354018992
MWC 480 j,Aschwaden Prediction,9858.610682999999,162.2465381980485,MWC 480,7.62,8460.0,161.8,,MWC 480 b,3 banding 1,Not in HZ,4.004266526037346,3.1690035913784147,1.8377042168893056,1.7424633354018992
