planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity
Kepler-120 c,Aschwaden Prediction,18.937503,0.11440461,Kepler-120,11.2837463,4096,393.02,Kepler-120 b,3 to 1,0.002621208
Kepler-121 d,Aschwaden Prediction,6.354844,0.061908641,Kepler-121,11.2837463,5311,518.09,Kepler-121 b,2 to 1,0.002621208
Kepler-121 b,Aschwaden Prediction,4.766133,0.051104457,Kepler-121,11.2837463,5311,518.09,Kepler-121 b,3 to 2,0.002621208
Kepler-121 c,Aschwaden Prediction,5.295703333,0.054823123,Kepler-121,11.2837463,5311,518.09,Kepler-121 b,5 to 3,0.002621208
Kepler-121 b,Aschwaden Prediction,3.9717775,0.045255491,Kepler-121,11.2837463,5311,518.09,Kepler-121 b,5 to 4,0.002621208
Kepler-121 c,Aschwaden Prediction,4.236562667,0.047245135,Kepler-121,11.2837463,5311,518.09,Kepler-121 b,4 to 3,0.002621208
Kepler-121 b,Aschwaden Prediction,7.943555,0.071838614,Kepler-121,11.2837463,5311,518.09,Kepler-121 b,5 to 2,0.002621208
Kepler-121 c,Aschwaden Prediction,9.532266,0.081123269,Kepler-121,11.2837463,5311,518.09,Kepler-121 b,3 to 1,0.002621208
Kepler-122 g,Aschwaden Prediction,11.532386,0.101593667,Kepler-122,11.2837463,6050,1058.58,Kepler-122 b,2 to 1,0.002621208
Kepler-122 b,Aschwaden Prediction,8.6492895,0.083863725,Kepler-122,11.2837463,6050,1058.58,Kepler-122 b,3 to 2,0.002621208
Kepler-122 c,Aschwaden Prediction,9.610321667,0.089966151,Kepler-122,11.2837463,6050,1058.58,Kepler-122 b,5 to 3,0.002621208
Kepler-122 b,Aschwaden Prediction,7.20774125,0.074265421,Kepler-122,11.2837463,6050,1058.58,Kepler-122 b,5 to 4,0.002621208
Kepler-122 c,Aschwaden Prediction,7.688257333,0.077530479,Kepler-122,11.2837463,6050,1058.58,Kepler-122 b,4 to 3,0.002621208
Kepler-122 b,Aschwaden Prediction,14.4154825,0.117889008,Kepler-122,11.2837463,6050,1058.58,Kepler-122 b,5 to 2,0.002621208
Kepler-122 c,Aschwaden Prediction,17.298579,0.133125365,Kepler-122,11.2837463,6050,1058.58,Kepler-122 b,3 to 1,0.002621208
Kepler-122 b,Aschwaden Prediction,24.931976,0.171439314,Kepler-122,11.2837463,6050,1058.58,Kepler-122 c,2 to 1,0.002621208
Kepler-122 c,Aschwaden Prediction,18.698982,0.141520035,Kepler-122,11.2837463,6050,1058.58,Kepler-122 c,3 to 2,0.002621208
Kepler-122 b,Aschwaden Prediction,20.77664667,0.15181788,Kepler-122,11.2837463,6050,1058.58,Kepler-122 c,5 to 3,0.002621208
Kepler-122 c,Aschwaden Prediction,15.582485,0.125322899,Kepler-122,11.2837463,6050,1058.58,Kepler-122 c,5 to 4,0.002621208
Kepler-122 b,Aschwaden Prediction,16.62131733,0.130832683,Kepler-122,11.2837463,6050,1058.58,Kepler-122 c,4 to 3,0.002621208
Kepler-122 c,Aschwaden Prediction,31.16497,0.198937701,Kepler-122,11.2837463,6050,1058.58,Kepler-122 c,5 to 2,0.002621208
Kepler-122 b,Aschwaden Prediction,37.397964,0.224649053,Kepler-122,11.2837463,6050,1058.58,Kepler-122 c,3 to 1,0.002621208
Kepler-122 c,Aschwaden Prediction,43.17495,0.246047163,Kepler-122,11.2837463,6050,1058.58,Kepler-122 d,2 to 1,0.002621208
Kepler-122 b,Aschwaden Prediction,32.3812125,0.203107458,Kepler-122,11.2837463,6050,1058.58,Kepler-122 d,3 to 2,0.002621208
Kepler-122 c,Aschwaden Prediction,35.979125,0.217886772,Kepler-122,11.2837463,6050,1058.58,Kepler-122 d,5 to 3,0.002621208
Kepler-122 b,Aschwaden Prediction,26.98434375,0.179861567,Kepler-122,11.2837463,6050,1058.58,Kepler-122 d,5 to 4,0.002621208
Kepler-122 c,Aschwaden Prediction,28.7833,0.187769128,Kepler-122,11.2837463,6050,1058.58,Kepler-122 d,4 to 3,0.002621208
Kepler-122 b,Aschwaden Prediction,53.9686875,0.285512441,Kepler-122,11.2837463,6050,1058.58,Kepler-122 d,5 to 2,0.002621208
Kepler-122 c,Aschwaden Prediction,64.762425,0.322412993,Kepler-122,11.2837463,6050,1058.58,Kepler-122 d,3 to 1,0.002621208
Kepler-122 b,Aschwaden Prediction,75.986546,0.360340039,Kepler-122,11.2837463,6050,1058.58,Kepler-122 e,2 to 1,0.002621208
Kepler-122 c,Aschwaden Prediction,56.9899095,0.297454148,Kepler-122,11.2837463,6050,1058.58,Kepler-122 e,3 to 2,0.002621208
Kepler-122 b,Aschwaden Prediction,63.32212167,0.319098692,Kepler-122,11.2837463,6050,1058.58,Kepler-122 e,5 to 3,0.002621208
Kepler-122 c,Aschwaden Prediction,47.49159125,0.263410166,Kepler-122,11.2837463,6050,1058.58,Kepler-122 e,5 to 4,0.002621208
Kepler-122 b,Aschwaden Prediction,50.65769733,0.274990916,Kepler-122,11.2837463,6050,1058.58,Kepler-122 e,4 to 3,0.002621208
Kepler-122 c,Aschwaden Prediction,94.9831825,0.418137575,Kepler-122,11.2837463,6050,1058.58,Kepler-122 e,5 to 2,0.002621208
Kepler-122 b,Aschwaden Prediction,113.979819,0.472179028,Kepler-122,11.2837463,6050,1058.58,Kepler-122 e,3 to 1,0.002621208
Kepler-123 d,Aschwaden Prediction,34.464732,0.214299142,Kepler-123,11.2837463,6089,1052.14,Kepler-123 b,2 to 1,0.002621208
Kepler-123 b,Aschwaden Prediction,25.848549,0.176900044,Kepler-123,11.2837463,6089,1052.14,Kepler-123 b,3 to 2,0.002621208
Kepler-123 c,Aschwaden Prediction,28.72061,0.18977235,Kepler-123,11.2837463,6089,1052.14,Kepler-123 b,5 to 3,0.002621208
Kepler-123 b,Aschwaden Prediction,21.5404575,0.156653623,Kepler-123,11.2837463,6089,1052.14,Kepler-123 b,5 to 4,0.002621208
Kepler-123 c,Aschwaden Prediction,22.976488,0.163540853,Kepler-123,11.2837463,6089,1052.14,Kepler-123 b,4 to 3,0.002621208
Kepler-123 b,Aschwaden Prediction,43.080915,0.248672126,Kepler-123,11.2837463,6089,1052.14,Kepler-123 b,5 to 2,0.002621208
Kepler-123 c,Aschwaden Prediction,51.697098,0.280811316,Kepler-123,11.2837463,6089,1052.14,Kepler-123 b,3 to 1,0.002621208
Kepler-124 e,Aschwaden Prediction,6.820986,0.061908641,Kepler-124,11.2837463,4984,425.19,Kepler-124 b,2 to 1,0.002621208
Kepler-124 b,Aschwaden Prediction,5.1157395,0.051104457,Kepler-124,11.2837463,4984,425.19,Kepler-124 b,3 to 2,0.002621208
Kepler-124 c,Aschwaden Prediction,5.684155,0.054823123,Kepler-124,11.2837463,4984,425.19,Kepler-124 b,5 to 3,0.002621208
Kepler-124 b,Aschwaden Prediction,4.26311625,0.045255491,Kepler-124,11.2837463,4984,425.19,Kepler-124 b,5 to 4,0.002621208
Kepler-124 c,Aschwaden Prediction,4.547324,0.047245135,Kepler-124,11.2837463,4984,425.19,Kepler-124 b,4 to 3,0.002621208
Kepler-124 b,Aschwaden Prediction,8.5262325,0.071838614,Kepler-124,11.2837463,4984,425.19,Kepler-124 b,5 to 2,0.002621208
Kepler-124 c,Aschwaden Prediction,10.231479,0.081123269,Kepler-124,11.2837463,4984,425.19,Kepler-124 b,3 to 1,0.002621208
Kepler-124 b,Aschwaden Prediction,27.64275,0.158740105,Kepler-124,11.2837463,4984,425.19,Kepler-124 c,2 to 1,0.002621208
Kepler-124 c,Aschwaden Prediction,20.7320625,0.13103707,Kepler-124,11.2837463,4984,425.19,Kepler-124 c,3 to 2,0.002621208
Kepler-124 b,Aschwaden Prediction,23.035625,0.140572111,Kepler-124,11.2837463,4984,425.19,Kepler-124 c,5 to 3,0.002621208
Kepler-124 c,Aschwaden Prediction,17.27671875,0.116039721,Kepler-124,11.2837463,4984,425.19,Kepler-124 c,5 to 4,0.002621208
Kepler-124 b,Aschwaden Prediction,18.4285,0.121141373,Kepler-124,11.2837463,4984,425.19,Kepler-124 c,4 to 3,0.002621208
Kepler-124 c,Aschwaden Prediction,34.5534375,0.184201575,Kepler-124,11.2837463,4984,425.19,Kepler-124 c,5 to 2,0.002621208
Kepler-124 b,Aschwaden Prediction,41.464125,0.208008382,Kepler-124,11.2837463,4984,425.19,Kepler-124 c,3 to 1,0.002621208
Kepler-1245 d,Aschwaden Prediction,5.87316936,201.4201139,Kepler-1245,11.2837463,5306,861,Kepler-1245 b,2 to 1,0.002621208
Kepler-1245 b,Aschwaden Prediction,4.40487702,166.2686406,Kepler-1245,11.2837463,5306,861,Kepler-1245 b,3 to 2,0.002621208
Kepler-1245 c,Aschwaden Prediction,4.8943078,178.3673417,Kepler-1245,11.2837463,5306,861,Kepler-1245 b,5 to 3,0.002621208
Kepler-1245 b,Aschwaden Prediction,3.67073085,147.2389964,Kepler-1245,11.2837463,5306,861,Kepler-1245 b,5 to 4,0.002621208
Kepler-1245 c,Aschwaden Prediction,3.91544624,153.7123154,Kepler-1245,11.2837463,5306,861,Kepler-1245 b,4 to 3,0.002621208
Kepler-1245 b,Aschwaden Prediction,7.3414617,233.7273379,Kepler-1245,11.2837463,5306,861,Kepler-1245 b,5 to 2,0.002621208
Kepler-1245 c,Aschwaden Prediction,8.80975404,263.935015,Kepler-1245,11.2837463,5306,861,Kepler-1245 b,3 to 1,0.002621208
Kepler-125 d,Aschwaden Prediction,8.328778,0.065083443,Kepler-125,11.2837463,3810,184.34,Kepler-125 b,2 to 1,0.002621208
Kepler-125 b,Aschwaden Prediction,6.2465835,0.053725199,Kepler-125,11.2837463,3810,184.34,Kepler-125 b,3 to 2,0.002621208
Kepler-125 c,Aschwaden Prediction,6.940648333,0.057634565,Kepler-125,11.2837463,3810,184.34,Kepler-125 b,5 to 3,0.002621208
Kepler-125 b,Aschwaden Prediction,5.20548625,0.047576286,Kepler-125,11.2837463,3810,184.34,Kepler-125 b,5 to 4,0.002621208
Kepler-125 c,Aschwaden Prediction,5.552518667,0.049667963,Kepler-125,11.2837463,3810,184.34,Kepler-125 b,4 to 3,0.002621208
Kepler-125 b,Aschwaden Prediction,10.4109725,0.075522646,Kepler-125,11.2837463,3810,184.34,Kepler-125 b,5 to 2,0.002621208
Kepler-125 c,Aschwaden Prediction,12.493167,0.085283437,Kepler-125,11.2837463,3810,184.34,Kepler-125 b,3 to 1,0.002621208
Kepler-1254 e,Aschwaden Prediction,7.20168552,201.4201139,Kepler-1254,11.2837463,4985,676,Kepler-1254 b,2 to 1,0.002621208
Kepler-1254 b,Aschwaden Prediction,5.40126414,166.2686406,Kepler-1254,11.2837463,4985,676,Kepler-1254 b,3 to 2,0.002621208
Kepler-1254 c,Aschwaden Prediction,6.0014046,178.3673417,Kepler-1254,11.2837463,4985,676,Kepler-1254 b,5 to 3,0.002621208
Kepler-1254 b,Aschwaden Prediction,4.50105345,147.2389964,Kepler-1254,11.2837463,4985,676,Kepler-1254 b,5 to 4,0.002621208
Kepler-1254 c,Aschwaden Prediction,4.80112368,153.7123154,Kepler-1254,11.2837463,4985,676,Kepler-1254 b,4 to 3,0.002621208
Kepler-1254 b,Aschwaden Prediction,9.0021069,233.7273379,Kepler-1254,11.2837463,4985,676,Kepler-1254 b,5 to 2,0.002621208
Kepler-1254 c,Aschwaden Prediction,10.80252828,263.935015,Kepler-1254,11.2837463,4985,676,Kepler-1254 b,3 to 1,0.002621208
Kepler-1254 b,Aschwaden Prediction,11.45434452,201.4201139,Kepler-1254,11.2837463,4985,676,Kepler-1254 c,2 to 1,0.002621208
Kepler-1254 c,Aschwaden Prediction,8.59075839,166.2686406,Kepler-1254,11.2837463,4985,676,Kepler-1254 c,3 to 2,0.002621208
Kepler-1254 b,Aschwaden Prediction,9.5452871,178.3673417,Kepler-1254,11.2837463,4985,676,Kepler-1254 c,5 to 3,0.002621208
Kepler-1254 c,Aschwaden Prediction,7.158965325,147.2389964,Kepler-1254,11.2837463,4985,676,Kepler-1254 c,5 to 4,0.002621208
Kepler-1254 b,Aschwaden Prediction,7.63622968,153.7123154,Kepler-1254,11.2837463,4985,676,Kepler-1254 c,4 to 3,0.002621208
Kepler-1254 c,Aschwaden Prediction,14.31793065,233.7273379,Kepler-1254,11.2837463,4985,676,Kepler-1254 c,5 to 2,0.002621208
Kepler-1254 b,Aschwaden Prediction,17.18151678,263.935015,Kepler-1254,11.2837463,4985,676,Kepler-1254 c,3 to 1,0.002621208
Kepler-126 e,Aschwaden Prediction,20.991422,0.157152704,Kepler-126,11.2837463,6239,239.03,Kepler-126 b,2 to 1,0.002621208
Kepler-126 b,Aschwaden Prediction,15.7435665,0.129726699,Kepler-126,11.2837463,6239,239.03,Kepler-126 b,3 to 2,0.002621208
Kepler-126 c,Aschwaden Prediction,17.49285167,0.13916639,Kepler-126,11.2837463,6239,239.03,Kepler-126 b,5 to 3,0.002621208
Kepler-126 b,Aschwaden Prediction,13.11963875,0.114879324,Kepler-126,11.2837463,6239,239.03,Kepler-126 b,5 to 4,0.002621208
Kepler-126 c,Aschwaden Prediction,13.99428133,0.119929959,Kepler-126,11.2837463,6239,239.03,Kepler-126 b,4 to 3,0.002621208
Kepler-126 b,Aschwaden Prediction,26.2392775,0.182359559,Kepler-126,11.2837463,6239,239.03,Kepler-126 b,5 to 2,0.002621208
Kepler-126 c,Aschwaden Prediction,31.487133,0.205928298,Kepler-126,11.2837463,6239,239.03,Kepler-126 b,3 to 1,0.002621208
Kepler-126 b,Aschwaden Prediction,43.739482,0.25715897,Kepler-126,11.2837463,6239,239.03,Kepler-126 c,2 to 1,0.002621208
Kepler-126 c,Aschwaden Prediction,32.8046115,0.212280053,Kepler-126,11.2837463,6239,239.03,Kepler-126 c,3 to 2,0.002621208
Kepler-126 b,Aschwaden Prediction,36.44956833,0.22772682,Kepler-126,11.2837463,6239,239.03,Kepler-126 c,5 to 3,0.002621208
Kepler-126 c,Aschwaden Prediction,27.33717625,0.187984348,Kepler-126,11.2837463,6239,239.03,Kepler-126 c,5 to 4,0.002621208
Kepler-126 b,Aschwaden Prediction,29.15965467,0.196249024,Kepler-126,11.2837463,6239,239.03,Kepler-126 c,4 to 3,0.002621208
Kepler-126 c,Aschwaden Prediction,54.6743525,0.298406551,Kepler-126,11.2837463,6239,239.03,Kepler-126 c,5 to 2,0.002621208
Kepler-126 b,Aschwaden Prediction,65.609223,0.336973579,Kepler-126,11.2837463,6239,239.03,Kepler-126 c,3 to 1,0.002621208
Kepler-127 e,Aschwaden Prediction,28.871778,0.198425131,Kepler-127,11.2837463,6106,356.41,Kepler-127 b,2 to 1,0.002621208
Kepler-127 b,Aschwaden Prediction,21.6538335,0.163796337,Kepler-127,11.2837463,6106,356.41,Kepler-127 b,3 to 2,0.002621208
Kepler-127 c,Aschwaden Prediction,24.059815,0.175715139,Kepler-127,11.2837463,6106,356.41,Kepler-127 b,5 to 3,0.002621208
Kepler-127 b,Aschwaden Prediction,18.04486125,0.145049651,Kepler-127,11.2837463,6106,356.41,Kepler-127 b,5 to 4,0.002621208
Kepler-127 c,Aschwaden Prediction,19.247852,0.151426716,Kepler-127,11.2837463,6106,356.41,Kepler-127 b,4 to 3,0.002621208
Kepler-127 b,Aschwaden Prediction,36.0897225,0.230251969,Kepler-127,11.2837463,6106,356.41,Kepler-127 b,5 to 2,0.002621208
Kepler-127 c,Aschwaden Prediction,43.307667,0.260010478,Kepler-127,11.2837463,6106,356.41,Kepler-127 b,3 to 1,0.002621208
Kepler-127 b,Aschwaden Prediction,58.78639,0.31748021,Kepler-127,11.2837463,6106,356.41,Kepler-127 c,2 to 1,0.002621208
Kepler-127 c,Aschwaden Prediction,44.0897925,0.262074139,Kepler-127,11.2837463,6106,356.41,Kepler-127 c,3 to 2,0.002621208
Kepler-127 b,Aschwaden Prediction,48.98865833,0.281144222,Kepler-127,11.2837463,6106,356.41,Kepler-127 c,5 to 3,0.002621208
Kepler-127 c,Aschwaden Prediction,36.74149375,0.232079442,Kepler-127,11.2837463,6106,356.41,Kepler-127 c,5 to 4,0.002621208
Kepler-127 b,Aschwaden Prediction,39.19092667,0.242282746,Kepler-127,11.2837463,6106,356.41,Kepler-127 c,4 to 3,0.002621208
Kepler-127 c,Aschwaden Prediction,73.4829875,0.36840315,Kepler-127,11.2837463,6106,356.41,Kepler-127 c,5 to 2,0.002621208
Kepler-127 b,Aschwaden Prediction,88.179585,0.416016765,Kepler-127,11.2837463,6106,356.41,Kepler-127 c,3 to 1,0.002621208
Kepler-128 d,Aschwaden Prediction,30.18,201.4201139,Kepler-128,11.4,6013,400.93,Kepler-128 b,2 to 1,0.002355049
Kepler-128 b,Aschwaden Prediction,22.635,166.2686406,Kepler-128,11.4,6013,400.93,Kepler-128 b,3 to 2,0.002355049
Kepler-128 c,Aschwaden Prediction,25.15,178.3673417,Kepler-128,11.4,6013,400.93,Kepler-128 b,5 to 3,0.002355049
Kepler-128 b,Aschwaden Prediction,18.8625,147.2389964,Kepler-128,11.4,6013,400.93,Kepler-128 b,5 to 4,0.002355049
Kepler-128 c,Aschwaden Prediction,20.12,153.7123154,Kepler-128,11.4,6013,400.93,Kepler-128 b,4 to 3,0.002355049
Kepler-128 b,Aschwaden Prediction,37.725,233.7273379,Kepler-128,11.4,6013,400.93,Kepler-128 b,5 to 2,0.002355049
Kepler-128 c,Aschwaden Prediction,45.27,263.935015,Kepler-128,11.4,6013,400.93,Kepler-128 b,3 to 1,0.002355049
Kepler-129 e,Aschwaden Prediction,31.58372,0.207949538,Kepler-129,11.2837463,5770,413.68,Kepler-129 b,2 to 1,0.002621208
Kepler-129 b,Aschwaden Prediction,23.68779,0.171658561,Kepler-129,11.2837463,5770,413.68,Kepler-129 b,3 to 2,0.002621208
Kepler-129 c,Aschwaden Prediction,26.31976667,0.184149465,Kepler-129,11.2837463,5770,413.68,Kepler-129 b,5 to 3,0.002621208
Kepler-129 b,Aschwaden Prediction,19.739825,0.152012034,Kepler-129,11.2837463,5770,413.68,Kepler-129 b,5 to 4,0.002621208
Kepler-129 c,Aschwaden Prediction,21.05581333,0.158695198,Kepler-129,11.2837463,5770,413.68,Kepler-129 b,4 to 3,0.002621208
Kepler-129 b,Aschwaden Prediction,39.47965,0.241304063,Kepler-129,11.2837463,5770,413.68,Kepler-129 b,5 to 2,0.002621208
Kepler-129 c,Aschwaden Prediction,47.37558,0.272490981,Kepler-129,11.2837463,5770,413.68,Kepler-129 b,3 to 1,0.002621208
Kepler-129 b,Aschwaden Prediction,164.40034,0.623848613,Kepler-129,11.2837463,5770,413.68,Kepler-129 c,2 to 1,0.002621208
Kepler-129 c,Aschwaden Prediction,123.300255,0.514975684,Kepler-129,11.2837463,5770,413.68,Kepler-129 c,3 to 2,0.002621208
Kepler-129 b,Aschwaden Prediction,137.0002833,0.552448396,Kepler-129,11.2837463,5770,413.68,Kepler-129 c,5 to 3,0.002621208
Kepler-129 c,Aschwaden Prediction,102.7502125,0.456036103,Kepler-129,11.2837463,5770,413.68,Kepler-129 c,5 to 4,0.002621208
Kepler-129 b,Aschwaden Prediction,109.6002267,0.476085595,Kepler-129,11.2837463,5770,413.68,Kepler-129 c,4 to 3,0.002621208
Kepler-129 c,Aschwaden Prediction,205.500425,0.723912189,Kepler-129,11.2837463,5770,413.68,Kepler-129 c,5 to 2,0.002621208
Kepler-129 b,Aschwaden Prediction,246.60051,0.817472942,Kepler-129,11.2837463,5770,413.68,Kepler-129 c,3 to 1,0.002621208
Kepler-130 A e,Aschwaden Prediction,16.91493414,0.125722163,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ab,2 to 1,0.002621208
Kepler-130 A b,Aschwaden Prediction,12.68620061,0.103781359,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ab,3 to 2,0.002621208
Kepler-130 A c,Aschwaden Prediction,14.09577845,0.111333112,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ab,5 to 3,0.002621208
Kepler-130 A b,Aschwaden Prediction,10.57183384,0.091903459,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ab,5 to 4,0.002621208
Kepler-130 A c,Aschwaden Prediction,11.27662276,0.095943967,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ab,4 to 3,0.002621208
Kepler-130 A b,Aschwaden Prediction,21.14366768,0.145887647,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ab,5 to 2,0.002621208
Kepler-130 A c,Aschwaden Prediction,25.37240121,0.164742639,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ab,3 to 1,0.002621208
Kepler-130 A b,Aschwaden Prediction,55.01736,0.276049043,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ac,2 to 1,0.002621208
Kepler-130 A c,Aschwaden Prediction,41.26302,0.227873464,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ac,3 to 2,0.002621208
Kepler-130 A b,Aschwaden Prediction,45.8478,0.244454901,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ac,5 to 3,0.002621208
Kepler-130 A c,Aschwaden Prediction,34.38585,0.201793075,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ac,5 to 4,0.002621208
Kepler-130 A b,Aschwaden Prediction,36.67824,0.210664847,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ac,4 to 3,0.002621208
Kepler-130 A c,Aschwaden Prediction,68.7717,0.320326539,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ac,5 to 2,0.002621208
Kepler-130 A b,Aschwaden Prediction,82.52604,0.361726577,Kepler-130 A,11.2837463,5958,316.663,Kepler-130 Ac,3 to 1,0.002621208
Kepler-131 d,Aschwaden Prediction,32.184,201.4201139,Kepler-131,11.525,5685,230.19,Kepler-131 b,2 to 1,0.00209894
Kepler-131 b,Aschwaden Prediction,24.138,166.2686406,Kepler-131,11.525,5685,230.19,Kepler-131 b,3 to 2,0.00209894
Kepler-131 c,Aschwaden Prediction,26.82,178.3673417,Kepler-131,11.525,5685,230.19,Kepler-131 b,5 to 3,0.00209894
Kepler-131 b,Aschwaden Prediction,20.115,147.2389964,Kepler-131,11.525,5685,230.19,Kepler-131 b,5 to 4,0.00209894
Kepler-131 c,Aschwaden Prediction,21.456,153.7123154,Kepler-131,11.525,5685,230.19,Kepler-131 b,4 to 3,0.00209894
Kepler-131 b,Aschwaden Prediction,40.23,233.7273379,Kepler-131,11.525,5685,230.19,Kepler-131 b,5 to 2,0.00209894
Kepler-131 c,Aschwaden Prediction,48.276,263.935015,Kepler-131,11.525,5685,230.19,Kepler-131 b,3 to 1,0.00209894
Kepler-1311 e,Aschwaden Prediction,5.07146848,1.065304846,Kepler-1311,13.475,5719,866.331,Kepler-1311 b,2 to 1,0.000348337
Kepler-1311 b,Aschwaden Prediction,3.80360136,0.879389775,Kepler-1311,13.475,5719,866.331,Kepler-1311 b,3 to 2,0.000348337
Kepler-1311 c,Aschwaden Prediction,4.226223733,0.943379436,Kepler-1311,13.475,5719,866.331,Kepler-1311 b,5 to 3,0.000348337
Kepler-1311 b,Aschwaden Prediction,3.1696678,0.778742567,Kepler-1311,13.475,5719,866.331,Kepler-1311 b,5 to 4,0.000348337
Kepler-1311 c,Aschwaden Prediction,3.380978987,0.812979753,Kepler-1311,13.475,5719,866.331,Kepler-1311 b,4 to 3,0.000348337
Kepler-1311 b,Aschwaden Prediction,6.3393356,1.236176769,Kepler-1311,13.475,5719,866.331,Kepler-1311 b,5 to 2,0.000348337
Kepler-1311 c,Aschwaden Prediction,7.60720272,1.395944254,Kepler-1311,13.475,5719,866.331,Kepler-1311 b,3 to 1,0.000348337
Kepler-1311 b,Aschwaden Prediction,22.3453988,201.4201139,Kepler-1311,13.475,5719,866.331,Kepler-1311 c,2 to 1,0.000348337
Kepler-1311 c,Aschwaden Prediction,16.7590491,166.2686406,Kepler-1311,13.475,5719,866.331,Kepler-1311 c,3 to 2,0.000348337
Kepler-1311 b,Aschwaden Prediction,18.62116567,178.3673417,Kepler-1311,13.475,5719,866.331,Kepler-1311 c,5 to 3,0.000348337
Kepler-1311 c,Aschwaden Prediction,13.96587425,147.2389964,Kepler-1311,13.475,5719,866.331,Kepler-1311 c,5 to 4,0.000348337
Kepler-1311 b,Aschwaden Prediction,14.89693253,153.7123154,Kepler-1311,13.475,5719,866.331,Kepler-1311 c,4 to 3,0.000348337
Kepler-1311 c,Aschwaden Prediction,27.9317485,233.7273379,Kepler-1311,13.475,5719,866.331,Kepler-1311 c,5 to 2,0.000348337
Kepler-1311 b,Aschwaden Prediction,33.5180982,263.935015,Kepler-1311,13.475,5719,866.331,Kepler-1311 c,3 to 1,0.000348337
Kepler-132 A f,Aschwaden Prediction,12.35634732,0.102069888,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ab,2 to 1,0.001458814
Kepler-132 A b,Aschwaden Prediction,9.26726049,0.084256836,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ab,3 to 2,0.001458814
Kepler-132 A c,Aschwaden Prediction,10.2969561,0.090387867,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ab,5 to 3,0.001458814
Kepler-132 A b,Aschwaden Prediction,7.722717075,0.074613541,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ab,5 to 4,0.001458814
Kepler-132 A c,Aschwaden Prediction,8.23756488,0.077893903,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ab,4 to 3,0.001458814
Kepler-132 A b,Aschwaden Prediction,15.44543415,0.118441613,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ab,5 to 2,0.001458814
Kepler-132 A c,Aschwaden Prediction,18.53452098,0.13374939,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ab,3 to 1,0.001458814
Kepler-132 A b,Aschwaden Prediction,12.82982554,0.104609729,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ac,2 to 1,0.001458814
Kepler-132 A c,Aschwaden Prediction,9.622369155,0.086353429,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ac,3 to 2,0.001458814
Kepler-132 A b,Aschwaden Prediction,10.69152128,0.092637021,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ac,5 to 3,0.001458814
Kepler-132 A c,Aschwaden Prediction,8.018640963,0.076470176,Kepler-132 A,11.92,5931,296.24,Kepler-132 Ac,5 to 4,0.001458814
