planet_name,semi_major_axis,star_distance,star_temperature,mag_v,absolute_magnitude,luminosity
NGTS-13 b,0.0549,657.0,5918.0,12.7,3.6121731522010965,3.0699460195494574
NGTS-14 Ab,0.0403,325.1,5187.0,13.2,5.639915152519366,0.47427904749486655
NGTS-15 b,0.0441,791.0,5600.0,14.6,5.109117582511617,0.773308826104995
NGTS-16 b,0.0523,892.0,5550.0,14.4,4.648175728119385,1.1823054968846485
NGTS-17 b,0.0391,1047.0,5650.0,14.3,4.200266591605789,1.786048974643956
NGTS-18 b,0.0448,1108.0,5610.0,14.5,4.277301198037945,1.6637172547245234
NGTS-20 b,0.313,366.2,5980.0,11.2,3.3814083001716106,3.796965752331669
NGTS-21 b,0.0236,641.0,4660.0,15.6,6.565709852405913,0.2021696964603302
NGTS-23 b,0.0504,991.0,6057.0,14.0,4.019631727573623,2.1093434998645897
NGTS-24 b,0.0479,723.0,5820.0,13.2,3.9043085135273436,2.3457222893435676
NGTS-25 b,0.0388,517.0,5321.0,14.3,5.732547284530288,0.4354929072682387
NGTS-26 b,0.049,1107.0,5550.0,15.0,4.7792618956063855,1.0478406482378229
NGTS-27 b,0.0446,977.0,5700.0,13.5,3.550527181406135,3.2492948890710656
NGTS-29 b,0.347,149.4,5730.0,10.0,4.128247012603099,1.9085396855602792
NGTS-2 b,0.0584,360.3,6478.0,10.96,3.176678689387158,4.584885815619796
NGTS-30 b,0.408,233.9,5455.0,12.5,5.654848890954234,0.4678002435921787
NGTS-3A b,0.023,1010.0,5570.0,14.6,4.578393131086786,1.2607899768567465
NGTS-4 b,0.019,282.6,5143.0,13.14,5.884139212437301,0.3787427385076246
NGTS-5 Ab,0.0382,309.5,4987.0,13.77,6.316696733219315,0.2542853304330277
NGTS-6 Ab,0.016623018,311.0,4410.0,15.0,7.536198054865812,0.08270290753691949
NGTS-7 Ab,0.0139,152.67,3359.0,15.5,9.581231472035213,0.01257498313250185
NGTS-8 b,0.035,434.273,5241.0,13.68,5.4911858556701105,0.5439082643880057
NGTS-9 b,0.058,619.732,6330.0,12.8,3.8389803918946885,2.491195686485055
NLTT 2274 Ab,483.0,30.7671,3303.0,14.29,11.849567184565686,0.001556586021885875
NLTT 26746 b,660.0,40.63,3310.0,15.68,12.635765888367942,0.0007545597664428475
NLTT 31450 b,487.0,34.9227,3233.0,15.43,12.71446093397163,0.0007018036561575895
NLTT 35024 b,0.608,25.945,2837.0,18.34,16.26973162484527,2.6552618155229145e-05
NLTT 35024 c,24000.0,25.945,2837.0,18.34,16.26973162484527,2.6552618155229145e-05
NLTT 41135 b,0.024,22.7,3230.0,18.0,16.219870714034386,2.7800442867581998e-05
NLTT 51469 (AB)b,3834.0,46.6,3410.0,13.58,10.23807041655,0.0068670756757152375
NLTT 730 b,5070.0,34.9227,3233.0,15.43,12.71446093397163,0.0007018036561575895
NSVS 2502726 (AB)b,3.69,229.038,4353.0,13.67,6.870462286527559,0.1526915787123292
NSVS 7826147 (AB)b,3.957,518.549,29200.0,13.08,4.506050994598997,1.3476577158988454
nu2 CMa b,1.761,19.75,4792.0,3.96,2.4821645001876043,8.692289854122485
nu2 CMa c,2.143,19.75,4792.0,3.96,2.4821645001876043,8.692289854122485
nu Oph b,1.79,46.8,4928.0,3.33,-0.021229265370619643,87.19502492330918
nu Oph c,5.931,46.8,4928.0,3.33,-0.021229265370619643,87.19502492330918
OGLE-GD-ECL-11388 (AB)b,3.65,1612.38,30000.0,15.71,4.672662987423475,1.155938703157402
OGLE-TR-10 b,0.04162,1248.0,6075.0,15.78,5.298927073267972,0.6492757322325825
OGLE-TR-111 b,0.047,1068.33,4800.0,16.96,6.81647287959963,0.1604762799060542
OGLE-TR-113 b,0.0229,566.459,4588.0,16.08,7.31415759332895,0.1014698369857615
OGLE-TR-182 b,0.051,2501.75,5924.0,16.84,4.848780457715751,0.9828513010858695
OGLE-TR-56 b,0.0225,2252.0,6050.0,16.6,4.8371580691034595,0.9934288597064298
ome Ser Ab,1.1,80.6,4770.0,5.21,0.6783247909745471,45.77939865515415
omi CrB b,0.83,84.0,4749.0,5.51,0.8886035696905914,37.718861199050345
omi UMa Ab,3.9,56.3,5242.0,3.35,-0.40254197425673155,123.88444789842191
PDS 70 b,22.7,113.43,4237.0,12.233,6.95936033958901,0.1406876139702906
PDS 70 c,30.2,113.43,4237.0,12.233,6.95936033958901,0.1406876139702906
pi1 Cnc C,880.0,20.5,5394.04,6.51,4.951230694721229,0.8943504340742345
pi2 UMa b,0.87,78.5,4415.0,5.79,1.3156517162737371,25.453019691388725
pi Men b,3.308,18.37,6037.0,5.67,4.3494542184709575,1.5567479862666462
pi Men c,0.06702,18.37,6037.0,5.67,4.3494542184709575,1.5567479862666462
Pollux b,1.69,10.34,4666.0,1.15,1.0773973062103814,31.698672690982892
Proxima Centauri b,0.04856,1.295,3050.0,11.13,15.568651157913648,5.064534533907186e-05
Proxima Centauri d,0.02885,1.295,3050.0,11.13,15.568651157913648,5.064534533907186e-05
psi1 Aqr Ab,0.7,45.9,4665.0,4.21,0.900936572313694,37.29283254472726
psi1 Dra Bb,4.43,22.16,6212.0,5.7,3.9721512197180395,2.203634241547475
PZ Tel b,27.0,51.49,5338.0,8.43,4.871385540863827,0.9625998366753935
Qatar-10 b,0.0286,539.0,6124.0,12.8,4.142056174066306,1.8844192426886779
Qatar-1 b,0.02332,187.0,5013.0,12.84,6.480791967317504,0.21861663893672975
Qatar-2 b,0.02153,182.32,4645.0,13.3,6.995828439138405,0.13604062682833776
Qatar-3 Ab,0.03783,735.601,6207.39,12.88,3.546788445197354,3.260503133496534
Qatar-6 Ab,0.0423,101.0,5052.0,11.4,6.378393131086787,0.240238577450232
Qatar-7 b,0.0352,725.0,6387.0,13.0,3.6983099671450326,2.835802709595137
Qatar-8 b,0.0474,276.7,5687.0,11.5,4.28995420429524,1.6444410832950391
Qatar-9 b,0.0234,211.4,4309.0,14.1,7.474475085142963,0.08754069010519575
rho CrB b,0.2245,17.43,5822.0,5.4,4.193513064450034,1.7971932311451648
rho Crb c,0.4206,17.43,5822.0,5.4,4.193513064450034,1.7971932311451648
rho Crb d,0.827,17.43,5822.0,5.4,4.193513064450034,1.7971932311451648
rho Crb e,0.1061,17.43,5822.0,5.4,4.193513064450034,1.7971932311451648
rho Ind b,2.32,26.5,5636.0,6.06,3.94377063031596,2.2619955586787936
Ross 128 b,0.0496,3.3806,3192.0,11.15,13.505031064345795,0.0003388344614993708
Ross 19 b,9900.0,17.444,3481.0,12.0,10.791769609993057,0.004123748361582934
Ross 508 b,0.053,11.2183,3071.0,13.0,12.750364751298017,0.0006789754935939142
ROXs 12 Ab,210.0,120.0,3850.0,15.5,10.104093769761876,0.007768952964217836
ROXs 42B (AB)b,140.0,135.0,2200.0,14.27,8.618331157524969,0.030525833915581835
RX J1511.6-3249B b,2920.0,157.0,4154.74,12.55,6.570501737953833,0.20127938871617904
RX J1608.9-3905 Ab,7542.0,154.811481,4715.22,10.88,4.930984173367268,0.9111845151620047
S1429 b,0.384,870.0,6000.0,12.8,3.1024037369069077,4.909514027526615
SCR J1845-6357 b,4.5,3.85,2650.0,17.4,19.472696352457497,1.389701284765884e-06
SDSS J1035+0551 b,0.00288,195.0,10100.0,18.8,12.349826943187411,0.0009819044374888043
SDSS J1205-0242 b,0.002,720.0,23680.0,19.0,9.713337517843657,0.011134353177892693
sig Per b,1.8,108.3,4367.0,4.36,-0.8131422831266013,180.8243502559556
SN2003aw b,0.001216,100.0,11000.0,20.4,15.399999999999999,5.9156163417547426e-05
SPECULOOS-3 b,0.00733,17.75,2800.0,18.0,16.754008213044436,1.699795655061722e-05
SSS J0522-3505 b,0.0028,824.0,25000.0,19.0,9.42036394151442,0.014583253440032543
StKM 1-1526 (AB)b,3900.0,57.1964,4647.0,10.41,6.623156526431444,0.19175089046382576
tau1 Gru b,2.56,33.3,5767.0,6.03,3.417778832468401,3.6718798930083034
tau Boo Ab,0.046,15.6521,6466.27,4.5,3.5271369304510065,3.3200546142300587
tau Cet e,0.538,3.65,5344.0,3.5,5.688535677717626,0.45350881072915866
tau Cet f,1.334,3.65,5344.0,3.5,5.688535677717626,0.45350881072915866
tau Cet g,0.133,3.65,5344.0,3.5,5.688535677717626,0.45350881072915866
tau Cet h,0.243,3.65,5344.0,3.5,5.688535677717626,0.45350881072915866
tau Gem b,1.17,98.4,4388.0,4.4,-0.564975492156707,143.87661012582478
TIC 156514476 b,0.12,562.376,6026.94,12.0,3.2498661078818643,4.286013719160651
TIC 165797593 b,0.008,830.0,30000.0,13.84,4.244609538119631,1.7145738065647382
TIC 172900988 (AB)b,0.867,246.263,6030.0,10.14,3.1830041710706762,4.558252003940407
TIC 231949697 b,0.0145,50.2408,3701.0,13.188,9.68271726904346,0.011452837332831672
TIC 251090642 b,0.116,113.903,3560.0,15.218,9.93532418617659,0.009075495076845448
TIC 290048573 b,0.0174,55.5784,3518.0,15.01,11.28546979959361,0.0026170503617895242
TIC 311276853 b,0.043,89.784,3583.0,15.319,10.553005250450946,0.005138044955479332
TIC 365102760 b,0.0622,555.5,4694.0,12.0,3.2765796836155694,4.181846876606352
TIC 434398831 b,0.04641,214.1,5638.0,11.7,5.046916663527806,0.8189046451100408
TIC 434398831 c,0.06572,214.1,5638.0,11.7,5.046916663527806,0.8189046451100408
TOI-1011 b,0.0346,52.62,5475.0,8.94,5.33424578125158,0.6284947981192384
TOI-1052 b,0.09103,128.7,6146.0,9.5,3.952107265478066,2.244693731746475
TOI-1052 c,0.2263,128.7,6146.0,9.5,3.952107265478066,2.244693731746475
TOI-1062 b,0.052,82.2,5328.0,10.25,5.675640912299748,0.45892702730130963
TOI-1064 b,0.06152,68.81,4734.0,11.0,6.8117422107680365,0.16117701771681547
TOI-1064 c,0.09429,68.81,4734.0,11.0,6.8117422107680365,0.16117701771681547
TOI-1075 b,0.0118,61.5,3921.0,13.0,9.055624421122916,0.02040564052007842
TOI-1098 Ab,0.113,105.1,6200.0,9.2,4.091986419858788,1.9733559616691518
TOI-1107 b,0.0561,283.61,6311.0,10.5,3.2363923006561954,4.3395338436046345
TOI-1130 b,0.0453,58.26,4250.0,11.59,7.763147598541757,0.06710284916829751
TOI-1130 c,0.0731,58.26,4250.0,11.59,7.763147598541757,0.06710284916829751
TOI-1135 b,0.082,113.92,6122.0,9.6,4.317000118536095,1.6039837073922396
TOI-1136 b,0.05106,84.536,5770.0,9.5,4.864791527923341,0.9684637930249718
TOI-1136 c,0.0669,84.536,5770.0,9.5,4.864791527923341,0.9684637930249718
TOI-1136 d,0.1062,84.536,5770.0,9.5,4.864791527923341,0.9684637930249718
TOI-1136 e,0.139,84.536,5770.0,9.5,4.864791527923341,0.9684637930249718
TOI-1136 f,0.174,84.536,5770.0,9.5,4.864791527923341,0.9684637930249718
TOI-1136 g,0.229,84.536,5770.0,9.5,4.864791527923341,0.9684637930249718
TOI-1173 Ab,0.07,132.35,5350.0,11.0,5.391380271813166,0.5962767714081847
TOI-1194 b,0.0343,148.5,5340.0,11.2,5.341367731733843,0.6243856413936691
TOI-1199 b,0.04988,247.0,5710.0,11.0,4.036515233701671,2.0767963245468373
TOI-1224 b,0.0355,37.28,3326.0,14.0,11.142620481590281,0.002985051356417855
TOI-1227 b,0.0886,100.96,3072.0,15.0,9.979253290499706,0.008715627967203278
TOI-122 b,0.0392,62.23,3403.0,15.5,11.530000995077648,0.002089294216014211
TOI-1231 b,0.1288,27.4932,3562.0,12.3,10.10387354315057,0.0077705289489812
TOI-1235 b,0.03826,39.68,3997.0,11.0,8.007141682589296,0.05359735116638805
TOI-1238 b,0.0139,70.6424,4089.0,12.8,8.55467277244613,0.03236911987807056
TOI-1238 c,0.037,70.6424,4089.0,12.8,8.55467277244613,0.03236911987807056
TOI-1246 b,0.049,170.7,5141.0,11.6,5.438832394426333,0.5707777593050749
TOI-1246 c,0.061,170.7,5141.0,11.6,5.438832394426333,0.5707777593050749
TOI-1246 d,0.131,170.7,5141.0,11.6,5.438832394426333,0.5707777593050749
TOI-1246 e,0.211,170.7,5141.0,11.6,5.438832394426333,0.5707777593050749
TOI-1259 Ab,0.0407,118.1,4775.0,12.14,6.778750511932426,0.16614978943582695
TOI-1260 b,0.0367,73.41,4227.0,11.9,7.5712238796427425,0.08007748931076225
TOI-1260 c,0.0657,73.41,4227.0,11.9,7.5712238796427425,0.08007748931076225
TOI-1260 d,0.1116,73.41,4227.0,11.9,7.5712238796427425,0.08007748931076225
TOI-1266 b,0.0728,36.05,3600.0,13.0,10.21547365472276,0.00701149353797216
TOI-1266 c,0.1047,36.05,3600.0,13.0,10.21547365472276,0.00701149353797216
TOI-1266 d,0.1513,36.05,3600.0,13.0,10.21547365472276,0.00701149353797216
TOI-1268 b,0.072,110.0,5200.0,11.0,5.793036574208875,0.41189390953821103
TOI-1273 b,0.0549,176.0,5690.0,11.0,4.77243666092925,1.0544484084178214
TOI-1278 b,0.095,75.47,3799.0,13.5,9.11112825004301,0.019388700406111563
TOI-1279 b,0.0847,107.055,5477.0,11.0,5.85196522093695,0.3901340998014314
TOI-1288 b,0.0429,114.7,5225.0,10.4,5.102182910493662,0.778263809975961
TOI-128 b,0.054,68.47,6060.0,8.5,4.322498360663406,1.595881556832221
TOI-1294 b,0.0489,332.648,5714.0,11.31,3.7000754167273424,2.831195330254665
TOI-1294 c,0.581,332.648,5714.0,11.31,3.7000754167273424,2.831195330254665
TOI-1296 b,0.0497,313.7,5603.0,11.37,3.8874274065112733,2.382478759122097
TOI-1298 b,0.059,319.0,5889.0,11.89,4.371046584714096,1.5260942854555688
TOI-132 Ab,0.026,164.47,5397.0,11.3,5.219566537890437,0.6985112173957234
TOI-1333 Ab,0.0626,200.4,6274.0,9.5,2.9905114140239597,5.442462363032358
TOI-1338 (AB)b,0.4607,399.0,5723.0,11.5,3.495135521566258,3.4193675931205543
TOI-1338 (AB)c,0.794,399.0,5723.0,11.5,3.495135521566258,3.4193675931205543
TOI-1347 b,0.0171,147.5,5464.0,11.2,5.35603989842909,0.6160047210861029
TOI-1408 b,0.058,139.484,6594.0,9.3,3.577378034003292,3.1699235358787266
TOI-1408 c,0.03587,139.484,6594.0,9.3,3.577378034003292,3.1699235358787266
TOI-1410 Ab,0.02,72.75,4507.0,11.0,6.690835011710275,0.18016316195044038
TOI-1410 Ac,0.239,72.75,4507.0,11.0,6.690835011710275,0.18016316195044038
TOI-1411 Ab,0.02122,32.5,4266.0,10.0,7.440583195105628,0.09031642154844469
TOI-1420 b,0.071,201.84,5493.0,12.0,5.47496381245241,0.5520958403080621
TOI-1430 b,0.0705,41.24,5037.0,9.2,6.123406716942604,0.30383465904837004
TOI-1431 b,0.047,149.6,7690.0,8.0,2.125342032357789,12.07433405358814
TOI-1442 b,0.0071,41.2,3330.0,14.0,10.925513919834327,0.0036458133600081348
TOI-1448 b,0.0567,73.61,3412.0,14.5,10.165315911341803,0.007343001813462987
TOI-1451 b,0.127,91.9362,5800.0,9.58,4.7625672545675,1.064077103261205
TOI-1467 b,0.0495,34.44,3834.0,12.3,9.614684286091915,0.012193441122294636
TOI-1468 b,0.0208,24.72,3496.0,12.0,10.034757667916109,0.008281269777964112
TOI-1468 c,0.0849,24.72,3496.0,12.0,10.034757667916109,0.008281269777964112
TOI-1470 b,0.0285,51.9503,3709.0,13.5,9.922059700787303,0.009187050839394455
TOI-1470 c,0.106,51.9503,3709.0,13.5,9.922059700787303,0.009187050839394455
TOI-1471 b,0.1438,62.29,5609.0,10.0,6.027908345629294,0.33176965544346126
TOI-1471 c,0.2669,62.29,5609.0,10.0,6.027908345629294,0.33176965544346126
TOI-1478 b,0.0903,153.0,5595.0,10.8,4.876542845912006,0.9580382783619825
TOI-150 b,0.0643,336.0,6029.0,11.4,3.7683036130507794,2.6587564395472403
TOI-157 b,0.0318,362.1,5404.0,12.7,4.905857375914941,0.9325176265371055
TOI-1601 b,0.06864,336.0,5948.0,10.7,3.0683036130507784,5.066155954189097
TOI-1605 b,0.08258,159.748,5597.0,10.2,4.182822851901051,1.8149758856687201
TOI-1634 Ab,0.01545,35.274,3550.0,13.2,10.462726447136372,0.005583537292558993
TOI-163 b,0.058,416.7,6495.0,11.5,3.40088249771361,3.729468994361996
TOI-1670 b,0.103,165.72,6170.0,9.9,3.803125376868719,2.5748376403547084
TOI-1670 c,0.249,165.72,6170.0,9.9,3.803125376868719,2.5748376403547084
TOI-1693 b,0.0226,30.8,3499.0,13.0,10.557246417497778,0.0051180135694275115
TOI-1695 b,0.033548,44.99,3630.0,13.0,9.734420034172166,0.010920235049839322
TOI-1696 b,0.0235,65.03,3185.0,17.0,12.934431229960508,0.0005730961725561762
TOI-169 b,0.03524,412.5,5880.0,12.4,4.322880235570281,1.5953203524098174
TOI-1710 Ab,0.164,81.1376,5665.0,9.6,5.053889213018692,0.8136625263389914
TOI-1728 b,0.0391,60.8,3980.0,12.4,8.480482103636326,0.03465829217282482
TOI-172 Ab,0.0913,336.47,5644.0,11.4,3.7652682592100035,2.666199829509364
TOI-1739 b,0.0742,70.98,4922.0,10.7,6.4443200249421295,0.2260851253243666
TOI-1749 b,0.0291,99.56,3985.0,13.9,8.909575560317222,0.023343704439518602
TOI-1749 c,0.0443,99.56,3985.0,13.9,8.909575560317222,0.023343704439518602
TOI-1749 d,0.0707,99.56,3985.0,13.9,8.909575560317222,0.023343704439518602
TOI-1751 b,0.2115,113.6,6116.0,9.3,4.023108343125001,2.1026000129374287
TOI-1759 Ab,0.1176,40.12,4036.0,11.0,7.983195378258099,0.054792592402066194
TOI-1776 b,0.0378,44.65,5724.0,8.0,4.750892683877174,1.075580516035165
TOI-1778 b,0.072,99.0,6046.0,9.0,4.021824027012251,2.105088647695336
TOI-1789 b,0.04873,223.55,5984.0,9.7,2.9531266289797475,5.633124481138228
TOI-178 b,0.02607,63.0,4316.0,12.0,8.003297252732091,0.05378746777621263
TOI-178 c,0.037,63.0,4316.0,12.0,8.003297252732091,0.05378746777621263
TOI-178 d,0.0592,63.0,4316.0,12.0,8.003297252732091,0.05378746777621263
TOI-178 e,0.0783,63.0,4316.0,12.0,8.003297252732091,0.05378746777621263
TOI-178 f,0.1039,63.0,4316.0,12.0,8.003297252732091,0.05378746777621263
TOI-178 g,0.1275,63.0,4316.0,12.0,8.003297252732091,0.05378746777621263
TOI-179 Ab,0.0476,38.585,5083.0,8.9,5.967907477070138,0.3506202613849033
TOI-1801 Ab,0.078,30.68,3815.0,11.6,9.165723223615284,0.018437868386114626
TOI-1806 b,0.0877,55.52,3272.0,15.2,11.477752712766007,0.0021922946039163826
TOI-1807 b,0.012,42.577,4757.0,10.0,6.854124712297969,0.15500657314743294
TOI-181 b,0.05578,96.2338,4994.0,11.2,6.283361824045759,0.26221363458216795
TOI-1820 Ab,0.069,250.0,5734.0,10.9,3.910299956639813,2.3328134862232517
TOI-1823 b,0.212,71.6456,4926.0,10.73,6.4540523797453595,0.2240675926065967
TOI-1824 b,0.149,59.485,5180.0,8.7,4.827962670391841,1.0018782115479452
TOI-1828 b,0.08587,369.986,5809.0,11.97,4.129073545040416,1.907087334917921
TOI-1836 Ab,0.1577,191.649,6351.0,9.77,3.3574672124842255,3.8816208769464398
TOI-1836 Ac,0.03089,191.649,6351.0,9.77,3.3574672124842255,3.8816208769464398
TOI-1842 b,0.1,223.47,6230.0,9.6,2.8539038550305538,6.1721782239548775
TOI-1859 b,0.337,223.5,6341.0,11.0,4.253612362660224,1.7004154993991816
TOI-1860 Ab,0.0204,45.9,5752.0,8.4,5.090936572313694,0.7863671649456017
TOI-1885 b,0.0728,560.901,6232.0,12.693,3.94856892854847,2.252020961652709
TOI-1899 b,0.1525,128.4,3841.0,15.0,9.457174881335828,0.014097108665976105
TOI-1937 b,0.01932,418.7,5814.0,13.2,5.090485195543847,0.7866941519810656
TOI-198 b,0.1,27.726,3650.0,11.7,9.485563905488256,0.013733285156766488
TOI-1994 b,0.0613,517.0,7700.0,10.5,1.932547284530287,14.420525478144604
TOI-199 b,0.48,101.7,5255.0,10.7,5.663395235386275,0.46413242060855003
TOI-199 c,0.8,101.7,5255.0,10.7,5.663395235386275,0.46413242060855003
TOI-2000 b,0.0426,173.6,5607.0,11.0,4.8022513957976365,1.0258867996691459
TOI-2000 c,0.0875,173.6,5607.0,11.0,4.8022513957976365,1.0258867996691459
TOI-2010 Ab,0.5516,108.26,5929.0,9.85,4.677659886224786,1.1506309338026062
TOI-2015 b,0.03,47.32,3194.0,16.0,12.624776320220535,0.0007622360271943429
TOI-2019 b,0.1203,198.0,5588.0,10.26,3.7766740486923442,2.63833768329704
TOI-201 b,0.3,114.2,6394.0,9.7,4.411669480450852,1.4700503432356804
TOI-2045 b,0.093,366.962,6125.85,11.3,3.4768945294856017,3.4773002214392945
TOI-2048 b,0.19,116.39,5185.0,11.5,6.170421659057041,0.2909586924621489
TOI-2068 Ab,0.0632,52.93,3710.0,13.0,9.38149053004366,0.01511484813427982
TOI-2076 b,0.088,41.906,5200.0,10.0,6.888618956727138,0.150159363013312
TOI-2076 c,0.1411,41.906,5200.0,10.0,6.888618956727138,0.150159363013312
TOI-2076 d,0.1988,41.906,5200.0,10.0,6.888618956727138,0.150159363013312
TOI-2081 b,0.0752,62.31,3800.0,13.4,9.427211243726193,0.014491572119725805
TOI-2084 b,0.05006,114.29,3550.0,15.0,9.709958836422988,0.011169055922815826
TOI-2095 b,0.101,41.917,3662.0,13.0,9.888049036856893,0.00947938986745188
TOI-2095 c,0.137,41.917,3662.0,13.0,9.888049036856893,0.00947938986745188
TOI-2120 b,0.0377,32.183,3131.0,14.2,11.661867373789292,0.0018503464468075602
TOI-2134 b,0.078,22.62,4406.0,8.9,7.127536997052818,0.12049948788150808
TOI-2134 c,0.371,22.62,4406.0,8.9,7.127536997052818,0.12049948788150808
TOI-2136 b,0.054,33.36,3342.0,14.0,11.383869790171495,0.002390298197222937
TOI-2141 b,0.133,77.7,5659.0,9.5,5.047894905995429,0.8181671487292783
TOI-216 b,0.1293,178.89,5045.0,12.4,6.137069679672994,0.30003514416579613
TOI-216 c,0.2068,178.89,5045.0,12.4,6.137069679672994,0.30003514416579613
TOI-2180 b,0.828,116.3,5695.0,9.2,3.872101426357757,2.416347712630066
TOI-2193 b,0.03319,345.3,5966.0,12.0,4.309017108252728,1.6158206598048592
TOI-2196 b,0.02234,263.98,5634.0,13.0,5.892144877367997,0.3759603533044483
TOI-220 b,0.0892,89.0,5298.0,10.4,5.653049966775436,0.46857597043039295
TOI-2236 b,0.05,352.5,6228.0,11.6,3.864204393362911,2.43398693462329
TOI-2257 b,0.145,57.7911,3430.0,15.2,11.390695195310968,0.0023753188863774237
TOI-2260 b,0.0097,101.3,5534.0,10.5,5.471952773198598,0.5536290759957258
TOI-2266 b,0.02,51.6,3200.0,16.5,12.936751491863944,0.0005718727507200986
TOI-2285 b,0.1363,42.409,3491.0,13.4,10.262709840201119,0.006712990984325271
TOI-2290 b,0.0086,58.1,3813.0,12.6,8.779119338048346,0.026324023193834173
TOI-2338 b,0.158,316.0,5581.0,12.5,5.00156458690798,0.85383541681813
TOI-2373 b,0.112,509.0,5651.0,13.25,4.716411088316207,1.11028779213089
TOI-2374 b,0.0471,134.6,4802.0,12.0,6.35477470056021,0.245521834138697
TOI-2379 b,0.05263,211.4,3707.0,15.3,8.674475085142964,0.028987446889893388
TOI-237 b,0.0341,38.11,3212.0,16.4,13.494805256139163,0.00034204078740555466
TOI-2384 b,0.0279,187.0,3943.0,15.0,8.640791967317504,0.02990082788286451
TOI-238 b,0.0212,80.53,5080.0,10.7,6.170211504537864,0.2910150157218409
TOI-238 c,0.0749,80.53,5080.0,10.7,6.170211504537864,0.2910150157218409
TOI-2406 b,0.0228,55.6,3100.0,18.0,14.274626042089713,0.00016678215580183642
TOI-2411 b,0.0144,59.5,4099.0,11.3,7.427415171357254,0.09141846639894118
TOI-2411 c,0.1197,59.5,4099.0,11.3,7.427415171357254,0.09141846639894118
TOI-2420 b,0.0684,435.174,5707.0,11.57,3.37668529993449,3.8135186972466966
TOI-2427 b,0.0202,28.5,4072.0,10.3,8.02577569995745,0.052685331864955616
TOI-2431 b,0.006227,36.0559,4079.0,10.9,8.115118297193218,0.04852356280741753
TOI-2445 b,0.0064,48.6,3330.0,15.7,12.266818653688532,0.0010599186612064622
TOI-2458 b,0.0482,112.958,6005.0,9.2,3.93541502855118,2.27947056545894
TOI-2458 c,0.1292,112.958,6005.0,9.2,3.93541502855118,2.27947056545894
TOI-2485 b,0.109,397.953,6016.4,11.93,3.930841084932643,2.2890936784551106
TOI-2498 b,0.0491,277.0,5905.0,11.2,3.9876011546777566,2.172498764456907
TOI-251 b,0.05741,99.52,5875.0,9.9,4.910448163266283,0.9285830130880312
TOI-2524 b,0.073,438.8,5831.0,12.8,4.588666905486633,1.2489160240669626
TOI-2525 b,0.1511,395.398,5096.0,14.2,6.214827658813814,0.27929871427635383
TOI-2525 c,0.249,395.398,5096.0,14.2,6.214827658813814,0.27929871427635383
TOI-2589 b,0.3,202.0,5579.0,11.4,4.8732431527668805,0.9609543098009284
TOI-260 b,0.0943,20.21,4026.0,9.9,8.37216843242348,0.03829416701130348
TOI-269 b,0.0345,57.023,3514.0,14.4,10.6197496902036,0.0048317018111045185
TOI-270 b,0.0306,22.453,3386.0,12.6,10.843628118202819,0.003931413754133567
TOI-270 c,0.0472,22.453,3386.0,12.6,10.843628118202819,0.003931413754133567
TOI-270 d,0.0733,22.453,3386.0,12.6,10.843628118202819,0.003931413754133567
TOI-2714 b,0.036,593.0,5665.0,13.4,4.534726533178688,1.3125304473870725
TOI-277 Bb,0.0269,64.67,6668.0,13.6,9.546485695264415,0.012983916740050748
TOI-286 b,0.0503,57.27,5132.0,9.9,6.110364084433355,0.3075065467345665
TOI-286 c,0.213,57.27,5132.0,9.9,6.110364084433355,0.3075065467345665
TOI-2981 b,0.048,534.0,5940.0,13.3,4.6622937148572206,1.167031326859707
TOI-3071 b,0.0249,485.22,6177.0,12.4,3.970306532528701,2.2073814418941935
TOI-3235 Ab,0.02709,72.5,3388.0,14.5,10.19830996714503,0.007123214348670139
TOI-3261 b,0.01714,300.5,5068.0,13.0,5.610777618306209,0.4871794409077164
TOI-329 b,0.0638,284.4,5560.0,11.4,4.130352039711356,1.9048429904710322
TOI-332 b,0.0159,222.85,5251.0,12.0,5.259936807889023,0.6730158260688024
TOI-3353 b,0.06,76.76,5627.0,9.3,4.87432516968283,0.9599971243606031
TOI-3362 b,0.155,370.85,6532.0,10.86,3.0140085832609333,5.325943644207357
TOI-3568 b,0.0485,197.8,4969.0,12.88,6.398868563694199,0.23575047395625431
TOI-3629 b,0.043,129.7,3870.0,14.6,9.035300119579599,0.020791218960672573
TOI-3714 b,0.0263,112.5,3660.0,15.2,9.944237387763092,0.009001296032174958
TOI-3757 b,0.03845,177.4,3913.0,15.0,8.755231922521462,0.026909599305182774
TOI-3785 b,0.043,79.4,3576.0,15.5,11.000897487864519,0.0034012691881594673
TOI-3884 b,0.0354,43.338,3269.0,14.0,10.815655673780324,0.00403401705963407
TOI-4010 b,0.0229,176.5,5104.0,12.3,6.0662764513807925,0.32025020723310454
TOI-4010 c,0.058,176.5,5104.0,12.3,6.0662764513807925,0.32025020723310454
TOI-4010 d,0.113,176.5,5104.0,12.3,6.0662764513807925,0.32025020723310454
TOI-4010 e,1.57,176.5,5104.0,12.3,6.0662764513807925,0.32025020723310454
TOI-402 b,0.05245,44.86,5131.0,9.1,5.840703653765255,0.3942017414319057
TOI-402 c,0.1235,44.86,5131.0,9.1,5.840703653765255,0.3942017414319057
TOI-406 b,0.0322,31.06,3324.0,13.8,11.338992743037302,0.0024911673472456904
TOI-406 c,0.0809,31.06,3324.0,13.8,11.338992743037302,0.0024911673472456904
