planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,stellar_flux_recent_venus,stellar_flux_runaway_greenhouse,stellar_flux_maximum_greenhouse,stellar_flux_early_mars
KOI-1613.02,Candidate,94.093962,0.405,Kepler-907 A,11.57451405,6106.0,352.0,,,0.002005369,Not in HZ,0.033032738990877726,0.041726310495829186,0.07301286243460378,0.07701029171225286,1.8378291073400987,1.1517927121816243,0.37617986559984384,0.33814016492284094
KOI-1613.03,Candidate,20.605501,0.1459,Kepler-907 A,11.57451405,6106.0,352.0,,,0.002005369,Not in HZ,0.033032738990877726,0.041726310495829186,0.07301286243460378,0.07701029171225286,1.8378291073400987,1.1517927121816243,0.37617986559984384,0.33814016492284094
KOI-205.02,Candidate,4.8126,0.052,Kepler-492,11.57451405,5527.0,642.0,,,0.002005369,Conservative HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
KOI-205 c,Candidate,4.8126,0.052,Kepler-492,11.57451405,5527.0,642.0,,,0.002005369,Conservative HZ,0.034207328752081,0.043202252748512145,0.07673789876197332,0.08093933396170783,1.7137835668596453,1.0744383726526479,0.34054498633656083,0.3061082570031902
KOI-2433.04,Candidate,27.90426394,43.87739057,Kepler-385,11.57451405,6326.0,1493.94,,,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
KOI-2433.06,Candidate,6.0632531,43.87739057,Kepler-385,11.57451405,6326.0,1493.94,,,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
KOI-2433.07,Candidate,86.43086179,43.87739057,Kepler-385,11.57451405,6326.0,1493.94,,,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
KOI-2433.08,Candidate,3.37375965,43.87739057,Kepler-385,11.57451405,6326.0,1493.94,,,0.002005369,Not in HZ,0.03259318519634482,0.04117377166919738,0.07174185089275364,0.07566951821975532,1.8877335239406143,1.1829135144889125,0.3896270884106503,0.35022920586114353
KOI-416.03,Candidate,9.74765878,0.0834,Kepler-152,14.41,5050.0,441.09,,,0.000147231,Not in HZ,0.00951019513923317,0.012009224470602084,0.021690562251123747,0.02287799594657623,1.6278725699162298,1.0208674032022895,0.312937524272425,0.28129583667234903
KOI-416.04,Candidate,31.5322987,0.182,Kepler-152,14.41,5050.0,441.09,,,0.000147231,Not in HZ,0.00951019513923317,0.012009224470602084,0.021690562251123747,0.02287799594657623,1.6278725699162298,1.0208674032022895,0.312937524272425,0.28129583667234903
KOI-4246.02,Candidate,8.75630628,0.0844,Kepler-1576,11.57451405,5674.51,460.91,,,0.002005369,Not in HZ,0.03391198699263143,0.04283121885420457,0.0757470410852041,0.07989427268727513,1.743764464718072,1.0931340703107284,0.3495126926465188,0.314168762997975
KOI-4246.03,Candidate,5.55842,0.0614,Kepler-1576,11.57451405,5674.51,460.91,,,0.002005369,Conservative HZ,0.03391198699263143,0.04283121885420457,0.0757470410852041,0.07989427268727513,1.743764464718072,1.0931340703107284,0.3495126926465188,0.314168762997975
KOI-4302.01,Candidate,5.53312006,0.0622,KOI-4302,11.57451405,6065.0,978.703,,,0.002005369,Conservative HZ,0.03311595155525001,0.041830899669520534,0.0732599296879745,0.07727090994557485,1.8286046504455642,1.1460402922957929,0.3736468300166515,0.33586306275718675
KOI-4302.02,Candidate,3.422508,0.0463,KOI-4302,11.57451405,6065.0,978.703,,,0.002005369,Conservative HZ,0.03311595155525001,0.041830899669520534,0.0732599296879745,0.07727090994557485,1.8286046504455642,1.1460402922957929,0.3736468300166515,0.33586306275718675
KOI-4524.02,Candidate,4.5262415,0.0523,Kepler-1962,11.57451405,5766.0,866.826,,,0.002005369,Conservative HZ,0.03372633845663351,0.0425979627672365,0.07514490758879844,0.07925917850452438,1.7630146011111056,1.1051383195229705,0.355136399797895,0.31922372696300577
KOI-4524.03,Candidate,3.33928642,0.0427,Kepler-1962,11.57451405,5766.0,866.826,,,0.002005369,Conservative HZ,0.03372633845663351,0.0425979627672365,0.07514490758879844,0.07925917850452438,1.7630146011111056,1.1051383195229705,0.355136399797895,0.31922372696300577
KOI-456.04,Candidate,378.417,43.87739057,Kepler-160,11.57451405,5471.0,962.92,,,0.002005369,Not in HZ,0.03431766773476622,0.043340855622486435,0.07711961670381948,0.08134192126981829,1.7027808878919255,1.0675773117538838,0.3371821474981333,0.30308569909678207
KOI-521.02,Candidate,10.8206034,0.0958,Kepler-1989 A,14.29,5953.0,1252.13,,,0.000164437,Not in HZ,0.00954827556675557,0.012060627907776922,0.021175749809016837,0.022335136589780365,1.8036391602571682,1.1304717320434898,0.3667093223641737,0.32962665203750185
KOI-750.02,Candidate,5.04414507,0.0468,Kepler-662,11.57451405,4897.0,641.0,,,0.002005369,Conservative HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
KOI-750.03,Candidate,14.5168147,0.0946,Kepler-662,11.57451405,4897.0,641.0,,,0.002005369,Not in HZ,0.03535387176896408,0.044642071344582375,0.0811275229630924,0.08556850833460437,1.6044283687658154,1.0062493728923876,0.30468976445140394,0.2738838187614471
KOI-972.01,Candidate,13.11896676,0.1376,KOI-972,9.4,7800.0,227.0,,,0.014859356,Conservative HZ,0.08333862294412407,0.10530835899090622,0.1813329049496527,0.19125217080920928,2.13947564753648,1.3399058928430403,0.45190458704679987,0.406244263097424
KOI-972.02,Candidate,7.821931,0.0975,KOI-972,9.4,7800.0,227.0,,,0.014859356,Not in HZ,0.08333862294412407,0.10530835899090622,0.1813329049496527,0.19125217080920928,2.13947564753648,1.3399058928430403,0.45190458704679987,0.406244263097424
LoTr 5 Ab,Candidate,129.8,0.518,LoTr 5 A,8.88,5410.0,498.798,,,0.023988329,Not in HZ,0.11910266368593098,0.15041566256573338,0.2681757378215414,0.28285823890189754,1.69105233219383,1.06026365507509,0.333550063946425,0.29982119470122903
LoTr 5 Ac,Candidate,5.96675,0.0665,LoTr 5 A,8.88,5410.0,498.798,,,0.023988329,Not in HZ,0.11910266368593098,0.15041566256573338,0.2681757378215414,0.28285823890189754,1.69105233219383,1.06026365507509,0.333550063946425,0.29982119470122903
Sand 178 c,Candidate,19.99,43.87739057,Sand 178,14.0,3520.0,58.8285,,,0.000214783,Not in HZ,0.012023995482271078,0.015179129860445026,0.029456629917119795,0.031067133182419472,1.4856013839972801,0.9321936735534398,0.24753338864679994,0.22253460020846397
Sand 178 d,Candidate,103229.8144,43.87739057,Sand 178,14.0,3520.0,58.8285,,,0.000214783,Not in HZ,0.012023995482271078,0.015179129860445026,0.029456629917119795,0.031067133182419472,1.4856013839972801,0.9321936735534398,0.24753338864679994,0.22253460020846397
Sand 178 e,Candidate,186.37,43.87739057,Sand 178,14.0,3520.0,58.8285,,,0.000214783,Not in HZ,0.012023995482271078,0.015179129860445026,0.029456629917119795,0.031067133182419472,1.4856013839972801,0.9321936735534398,0.24753338864679994,0.22253460020846397
tau Cet b,Candidate,13.965,0.105,tau Cet,3.5,5344.0,3.65,,,3.404081897,Not in HZ,1.424020862414382,1.7983707341132626,3.213413358293581,3.3893440985672494,1.6786776032948179,1.052547119698972,0.32966042222675007,0.2963252609553979
tau Cet c,Candidate,35.362,0.195,tau Cet,3.5,5344.0,3.65,,,3.404081897,Not in HZ,1.424020862414382,1.7983707341132626,3.213413358293581,3.3893440985672494,1.6786776032948179,1.052547119698972,0.32966042222675007,0.2963252609553979
tau Cet d,Candidate,94.11,0.374,tau Cet,3.5,5344.0,3.65,,,3.404081897,Not in HZ,1.424020862414382,1.7983707341132626,3.213413358293581,3.3893440985672494,1.6786776032948179,1.052547119698972,0.32966042222675007,0.2963252609553979
tau Cet i,Candidate,103229.8144,11.0,tau Cet,3.5,5344.0,3.65,,,3.404081897,Not in HZ,1.424020862414382,1.7983707341132626,3.213413358293581,3.3893440985672494,1.6786776032948179,1.052547119698972,0.32966042222675007,0.2963252609553979
TOI-1438 b,Candidate,5.1396625,0.056,TOI-1438,11.57451405,5269.0,110.51,,,0.002005369,Conservative HZ,0.03470451814325875,0.04382673508246264,0.07851594000971246,0.08281452573595278,1.6650307538438627,1.0440374081148542,0.32529592888406056,0.2924026195113793
TOI-1438 c,Candidate,9.42807,0.084,TOI-1438,11.57451405,5269.0,110.51,,,0.002005369,Not in HZ,0.03470451814325875,0.04382673508246264,0.07851594000971246,0.08281452573595278,1.6650307538438627,1.0440374081148542,0.32529592888406056,0.2924026195113793
TOI-193 b,Candidate,0.7921,43.87739057,TOI-193,11.57451405,5222.0,24949.97293,,,0.002005369,Not in HZ,0.03479153858493791,0.043936017393179684,0.07884415153124602,0.08316065353736174,1.6567120351989237,1.0388501866577984,0.32259328961834943,0.28997363300734547
TOI-193 c,Candidate,1.516,43.87739057,TOI-193,11.57451405,5222.0,24949.97293,,,0.002005369,Not in HZ,0.03479153858493791,0.043936017393179684,0.07884415153124602,0.08316065353736174,1.6567120351989237,1.0388501866577984,0.32259328961834943,0.28997363300734547
2MASS J18471756+4248402 b,Aschwaden Prediction,4.8349851,0.054924076,2MASS J18471756+4248402,11.57451405,5770.0,24949.97293,K04136.01,2 to 1,0.002005369,Conservative HZ,0.033718192584766146,0.04258772748243194,0.07511882392605541,0.07923166665618797,1.7638665462890302,1.10566958828869,0.355383072092425,0.319445455468989
2MASS J18471756+4248402 c,Aschwaden Prediction,3.626238825,0.045338826,2MASS J18471756+4248402,11.57451405,5770.0,24949.97293,K04136.01,3 to 2,0.002005369,Conservative HZ,0.033718192584766146,0.04258772748243194,0.07511882392605541,0.07923166665618797,1.7638665462890302,1.10566958828869,0.355383072092425,0.319445455468989
2MASS J18471756+4248402 b,Aschwaden Prediction,4.02915425,0.04863795,2MASS J18471756+4248402,11.57451405,5770.0,24949.97293,K04136.01,5 to 3,0.002005369,Conservative HZ,0.033718192584766146,0.04258772748243194,0.07511882392605541,0.07923166665618797,1.7638665462890302,1.10566958828869,0.355383072092425,0.319445455468989
2MASS J18471756+4248402 c,Aschwaden Prediction,3.021865688,0.040149743,2MASS J18471756+4248402,11.57451405,5770.0,24949.97293,K04136.01,5 to 4,0.002005369,Not in HZ,0.033718192584766146,0.04258772748243194,0.07511882392605541,0.07923166665618797,1.7638665462890302,1.10566958828869,0.355383072092425,0.319445455468989
2MASS J18471756+4248402 b,Aschwaden Prediction,3.2233234,0.041914915,2MASS J18471756+4248402,11.57451405,5770.0,24949.97293,K04136.01,4 to 3,0.002005369,Not in HZ,0.033718192584766146,0.04258772748243194,0.07511882392605541,0.07923166665618797,1.7638665462890302,1.10566958828869,0.355383072092425,0.319445455468989
2MASS J18471756+4248402 c,Aschwaden Prediction,6.043731375,0.063733745,2MASS J18471756+4248402,11.57451405,5770.0,24949.97293,K04136.01,5 to 2,0.002005369,Conservative HZ,0.033718192584766146,0.04258772748243194,0.07511882392605541,0.07923166665618797,1.7638665462890302,1.10566958828869,0.355383072092425,0.319445455468989
2MASS J18471756+4248402 b,Aschwaden Prediction,7.25247765,0.0719709,2MASS J18471756+4248402,11.57451405,5770.0,24949.97293,K04136.01,3 to 1,0.002005369,Conservative HZ,0.033718192584766146,0.04258772748243194,0.07511882392605541,0.07923166665618797,1.7638665462890302,1.10566958828869,0.355383072092425,0.319445455468989
2MASS J18474936+4415415 b,Aschwaden Prediction,21.722991,0.155882783,2MASS J18474936+4415415,11.57451405,6328.0,24949.97293,K04435.01,2 to 1,0.002005369,Not in HZ,0.032589260926323964,0.04116883818054719,0.07173074637853202,0.0756578038154138,1.8881881781355478,1.1831970415608082,0.389747732755262,0.35033766907164227
2MASS J18474936+4415415 c,Aschwaden Prediction,16.29224325,0.128678402,2MASS J18474936+4415415,11.57451405,6328.0,24949.97293,K04435.01,3 to 2,0.002005369,Not in HZ,0.032589260926323964,0.04116883818054719,0.07173074637853202,0.0756578038154138,1.8881881781355478,1.1831970415608082,0.389747732755262,0.35033766907164227
2MASS J18474936+4415415 b,Aschwaden Prediction,18.1024925,0.138041813,2MASS J18474936+4415415,11.57451405,6328.0,24949.97293,K04435.01,5 to 3,0.002005369,Not in HZ,0.032589260926323964,0.04116883818054719,0.07173074637853202,0.0756578038154138,1.8881881781355478,1.1831970415608082,0.389747732755262,0.35033766907164227
2MASS J18474936+4415415 c,Aschwaden Prediction,13.57686938,0.113951006,2MASS J18474936+4415415,11.57451405,6328.0,24949.97293,K04435.01,5 to 4,0.002005369,Not in HZ,0.032589260926323964,0.04116883818054719,0.07173074637853202,0.0756578038154138,1.8881881781355478,1.1831970415608082,0.389747732755262,0.35033766907164227
2MASS J18474936+4415415 b,Aschwaden Prediction,14.481994,0.118960828,2MASS J18474936+4415415,11.57451405,6328.0,24949.97293,K04435.01,4 to 3,0.002005369,Not in HZ,0.032589260926323964,0.04116883818054719,0.07173074637853202,0.0756578038154138,1.8881881781355478,1.1831970415608082,0.389747732755262,0.35033766907164227
2MASS J18474936+4415415 c,Aschwaden Prediction,27.15373875,0.180885947,2MASS J18474936+4415415,11.57451405,6328.0,24949.97293,K04435.01,5 to 2,0.002005369,Not in HZ,0.032589260926323964,0.04116883818054719,0.07173074637853202,0.0756578038154138,1.8881881781355478,1.1831970415608082,0.389747732755262,0.35033766907164227
2MASS J18474936+4415415 b,Aschwaden Prediction,32.5844865,0.204264231,2MASS J18474936+4415415,11.57451405,6328.0,24949.97293,K04435.01,3 to 1,0.002005369,Not in HZ,0.032589260926323964,0.04116883818054719,0.07173074637853202,0.0756578038154138,1.8881881781355478,1.1831970415608082,0.389747732755262,0.35033766907164227
2MASS J18530028+4043231 b,Aschwaden Prediction,17.0583573,0.127944525,2MASS J18530028+4043231,11.57451405,5915.0,24949.97293,K04541.01,2 to 1,0.002005369,Not in HZ,0.033422044030737647,0.04221558921972203,0.07418833576713638,0.078250210281175,1.7952638383845145,1.125248872821643,0.3643535785717765,0.32750902379157176
2MASS J18530028+4043231 c,Aschwaden Prediction,12.79376798,0.105615878,2MASS J18530028+4043231,11.57451405,5915.0,24949.97293,K04541.01,3 to 2,0.002005369,Not in HZ,0.033422044030737647,0.04221558921972203,0.07418833576713638,0.078250210281175,1.7952638383845145,1.125248872821643,0.3643535785717765,0.32750902379157176
2MASS J18530028+4043231 b,Aschwaden Prediction,14.21529775,0.113301121,2MASS J18530028+4043231,11.57451405,5915.0,24949.97293,K04541.01,5 to 3,0.002005369,Not in HZ,0.033422044030737647,0.04221558921972203,0.07418833576713638,0.078250210281175,1.7952638383845145,1.125248872821643,0.3643535785717765,0.32750902379157176
2MASS J18530028+4043231 c,Aschwaden Prediction,10.66147331,0.093528015,2MASS J18530028+4043231,11.57451405,5915.0,24949.97293,K04541.01,5 to 4,0.002005369,Not in HZ,0.033422044030737647,0.04221558921972203,0.07418833576713638,0.078250210281175,1.7952638383845145,1.125248872821643,0.3643535785717765,0.32750902379157176
2MASS J18530028+4043231 b,Aschwaden Prediction,11.3722382,0.097639947,2MASS J18530028+4043231,11.57451405,5915.0,24949.97293,K04541.01,4 to 3,0.002005369,Not in HZ,0.033422044030737647,0.04221558921972203,0.07418833576713638,0.078250210281175,1.7952638383845145,1.125248872821643,0.3643535785717765,0.32750902379157176
2MASS J18530028+4043231 c,Aschwaden Prediction,21.32294663,0.148466469,2MASS J18530028+4043231,11.57451405,5915.0,24949.97293,K04541.01,5 to 2,0.002005369,Not in HZ,0.033422044030737647,0.04221558921972203,0.07418833576713638,0.078250210281175,1.7952638383845145,1.125248872821643,0.3643535785717765,0.32750902379157176
2MASS J18530028+4043231 b,Aschwaden Prediction,25.58753595,0.167654756,2MASS J18530028+4043231,11.57451405,5915.0,24949.97293,K04541.01,3 to 1,0.002005369,Not in HZ,0.033422044030737647,0.04221558921972203,0.07418833576713638,0.078250210281175,1.7952638383845145,1.125248872821643,0.3643535785717765,0.32750902379157176
2MASS J18532411+4520208 b,Aschwaden Prediction,9.92128606,0.096355244,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,K03196.01,2 to 1,0.002005369,Not in HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
2MASS J18532411+4520208 c,Aschwaden Prediction,7.440964545,0.079539501,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,K03196.01,3 to 2,0.002005369,Not in HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
2MASS J18532411+4520208 b,Aschwaden Prediction,8.267738383,0.085327271,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,K03196.01,5 to 3,0.002005369,Not in HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
2MASS J18532411+4520208 c,Aschwaden Prediction,6.200803788,0.070436111,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,K03196.01,5 to 4,0.002005369,Conservative HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
2MASS J18532411+4520208 b,Aschwaden Prediction,6.614190707,0.073532813,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,K03196.01,4 to 3,0.002005369,Optimistic HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
2MASS J18532411+4520208 c,Aschwaden Prediction,12.40160758,0.111810356,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,K03196.01,5 to 2,0.002005369,Not in HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
2MASS J18532411+4520208 b,Aschwaden Prediction,14.88192909,0.126261088,2MASS J18532411+4520208,11.57451405,6422.0,24949.97293,K03196.01,3 to 1,0.002005369,Not in HZ,0.03240671235424844,0.040939333153390677,0.071218631507983,0.07511755395536314,1.909520602636351,1.1965001805717441,0.3953730368596615,0.3553950887217608
2MASS J18544291+4105487 b,Aschwaden Prediction,13.57577606,0.12080122,2MASS J18544291+4105487,11.57451405,6543.0,24949.97293,K04913.01,2 to 1,0.002005369,Not in HZ,0.03217804101075103,0.04065181446192735,0.07058892701058017,0.07445323016383187,1.9367568265300545,1.213485042622577,0.40245852968540113,0.36176555043122255
2MASS J18544291+4105487 c,Aschwaden Prediction,10.18183205,0.09971921,2MASS J18544291+4105487,11.57451405,6543.0,24949.97293,K04913.01,3 to 2,0.002005369,Not in HZ,0.03217804101075103,0.04065181446192735,0.07058892701058017,0.07445323016383187,1.9367568265300545,1.213485042622577,0.40245852968540113,0.36176555043122255
2MASS J18544291+4105487 b,Aschwaden Prediction,11.31314672,0.106975376,2MASS J18544291+4105487,11.57451405,6543.0,24949.97293,K04913.01,5 to 3,0.002005369,Not in HZ,0.03217804101075103,0.04065181446192735,0.07058892701058017,0.07445323016383187,1.9367568265300545,1.213485042622577,0.40245852968540113,0.36176555043122255
2MASS J18544291+4105487 c,Aschwaden Prediction,8.484860038,0.088306228,2MASS J18544291+4105487,11.57451405,6543.0,24949.97293,K04913.01,5 to 4,0.002005369,Not in HZ,0.03217804101075103,0.04065181446192735,0.07058892701058017,0.07445323016383187,1.9367568265300545,1.213485042622577,0.40245852968540113,0.36176555043122255
2MASS J18544291+4105487 b,Aschwaden Prediction,9.050517373,0.092188585,2MASS J18544291+4105487,11.57451405,6543.0,24949.97293,K04913.01,4 to 3,0.002005369,Not in HZ,0.03217804101075103,0.04065181446192735,0.07058892701058017,0.07445323016383187,1.9367568265300545,1.213485042622577,0.40245852968540113,0.36176555043122255
2MASS J18544291+4105487 c,Aschwaden Prediction,16.96972008,0.140177399,2MASS J18544291+4105487,11.57451405,6543.0,24949.97293,K04913.01,5 to 2,0.002005369,Not in HZ,0.03217804101075103,0.04065181446192735,0.07058892701058017,0.07445323016383187,1.9367568265300545,1.213485042622577,0.40245852968540113,0.36176555043122255
2MASS J18544291+4105487 b,Aschwaden Prediction,20.36366409,0.158294379,2MASS J18544291+4105487,11.57451405,6543.0,24949.97293,K04913.01,3 to 1,0.002005369,Not in HZ,0.03217804101075103,0.04065181446192735,0.07058892701058017,0.07445323016383187,1.9367568265300545,1.213485042622577,0.40245852968540113,0.36176555043122255
2MASS J18570445+4411511 b,Aschwaden Prediction,12.66710756,0.091751781,2MASS J18570445+4411511,11.57451405,4349.0,24949.97293,K04838.01,2 to 1,0.002005369,Not in HZ,0.03610631519339148,0.045586365773984665,0.08490439971354022,0.08955054150329113,1.5382536668547844,0.964993427499791,0.27818512605765305,0.25006785244994906
2MASS J18570445+4411511 c,Aschwaden Prediction,9.50033067,0.075739426,2MASS J18570445+4411511,11.57451405,4349.0,24949.97293,K04838.01,3 to 2,0.002005369,Conservative HZ,0.03610631519339148,0.045586365773984665,0.08490439971354022,0.08955054150329113,1.5382536668547844,0.964993427499791,0.27818512605765305,0.25006785244994906
2MASS J18570445+4411511 b,Aschwaden Prediction,10.55592297,0.08125068,2MASS J18570445+4411511,11.57451405,4349.0,24949.97293,K04838.01,5 to 3,0.002005369,Conservative HZ,0.03610631519339148,0.045586365773984665,0.08490439971354022,0.08955054150329113,1.5382536668547844,0.964993427499791,0.27818512605765305,0.25006785244994906
2MASS J18570445+4411511 c,Aschwaden Prediction,7.916942225,0.067070959,2MASS J18570445+4411511,11.57451405,4349.0,24949.97293,K04838.01,5 to 4,0.002005369,Conservative HZ,0.03610631519339148,0.045586365773984665,0.08490439971354022,0.08955054150329113,1.5382536668547844,0.964993427499791,0.27818512605765305,0.25006785244994906
2MASS J18570445+4411511 b,Aschwaden Prediction,8.444738373,0.070019714,2MASS J18570445+4411511,11.57451405,4349.0,24949.97293,K04838.01,4 to 3,0.002005369,Conservative HZ,0.03610631519339148,0.045586365773984665,0.08490439971354022,0.08955054150329113,1.5382536668547844,0.964993427499791,0.27818512605765305,0.25006785244994906
2MASS J18570445+4411511 c,Aschwaden Prediction,15.83388445,0.10646851,2MASS J18570445+4411511,11.57451405,4349.0,24949.97293,K04838.01,5 to 2,0.002005369,Not in HZ,0.03610631519339148,0.045586365773984665,0.08490439971354022,0.08955054150329113,1.5382536668547844,0.964993427499791,0.27818512605765305,0.25006785244994906
2MASS J18570445+4411511 b,Aschwaden Prediction,19.00066134,0.120228845,2MASS J18570445+4411511,11.57451405,4349.0,24949.97293,K04838.01,3 to 1,0.002005369,Not in HZ,0.03610631519339148,0.045586365773984665,0.08490439971354022,0.08955054150329113,1.5382536668547844,0.964993427499791,0.27818512605765305,0.25006785244994906
2MASS J18573982+4839288 b,Aschwaden Prediction,89.1290502,0.43780521,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,K02696.01,2 to 1,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
2MASS J18573982+4839288 c,Aschwaden Prediction,66.84678765,0.361400238,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,K02696.01,3 to 2,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
2MASS J18573982+4839288 b,Aschwaden Prediction,74.2742085,0.387697882,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,K02696.01,5 to 3,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
2MASS J18573982+4839288 c,Aschwaden Prediction,55.70565638,0.32003755,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,K02696.01,5 to 4,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
2MASS J18573982+4839288 b,Aschwaden Prediction,59.4193668,0.334107906,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,K02696.01,4 to 3,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
2MASS J18573982+4839288 c,Aschwaden Prediction,111.4113128,0.508027944,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,K02696.01,5 to 2,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
2MASS J18573982+4839288 b,Aschwaden Prediction,133.6935753,0.573687118,2MASS J18573982+4839288,11.57451405,7030.0,24949.97293,K02696.01,3 to 1,0.002005369,Not in HZ,0.03136089003668735,0.03962413311602091,0.0684367446451099,0.07218243691235629,2.03900146484375,1.2772465820312497,0.42816938476562505,0.38488520507812496
2MASS J19012764+4912056 b,Aschwaden Prediction,4.242047614,0.052225495,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,K02639.01,2 to 1,0.002005369,Conservative HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
2MASS J19012764+4912056 c,Aschwaden Prediction,3.18153571,0.043111196,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,K02639.01,3 to 2,0.002005369,Conservative HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
2MASS J19012764+4912056 b,Aschwaden Prediction,3.535039678,0.046248224,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,K02639.01,5 to 3,0.002005369,Conservative HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
2MASS J19012764+4912056 c,Aschwaden Prediction,2.651279759,0.038177068,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,K02639.01,5 to 4,0.002005369,Not in HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
2MASS J19012764+4912056 b,Aschwaden Prediction,2.828031743,0.039855512,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,K02639.01,4 to 3,0.002005369,Not in HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
2MASS J19012764+4912056 c,Aschwaden Prediction,5.302559518,0.060602318,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,K02639.01,5 to 2,0.002005369,Conservative HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
2MASS J19012764+4912056 b,Aschwaden Prediction,6.363071421,0.068434758,2MASS J19012764+4912056,11.57451405,6133.0,24949.97293,K02639.01,3 to 1,0.002005369,Conservative HZ,0.032978108309972595,0.04165764342822932,0.0728518261005944,0.07684042132116661,1.8439231510696374,1.1555929949801207,0.37784476772144776,0.3396368639805184
