planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,referenced_planet,harmonic_ratio,luminosity,habitable_zone_status,HZ_distance_recent_venus,HZ_distance_runaway_greenhouse,HZ_distance_maximum_greenhouse,HZ_distance_early_mars,stellar_flux_recent_venus,stellar_flux_runaway_greenhouse,stellar_flux_maximum_greenhouse,stellar_flux_early_mars,predicted_habitable_zone_status_Random Forest,predicted_habitable_zone_status_Decision Tree,predicted_habitable_zone_status_K-Neighbors,predicted_habitable_zone_status_SVM,HZ_distance_recent_venus_Random Forest_prediction,HZ_distance_recent_venus_Decision Tree_prediction,HZ_distance_recent_venus_K-Neighbors_prediction,HZ_distance_recent_venus_SVM_prediction,HZ_distance_recent_venus_Linear Regression_prediction,HZ_distance_recent_venus_Polynomial Regression_prediction,HZ_distance_runaway_greenhouse_Random Forest_prediction,HZ_distance_runaway_greenhouse_Decision Tree_prediction,HZ_distance_runaway_greenhouse_K-Neighbors_prediction,HZ_distance_runaway_greenhouse_SVM_prediction,HZ_distance_runaway_greenhouse_Linear Regression_prediction,HZ_distance_runaway_greenhouse_Polynomial Regression_prediction,HZ_distance_maximum_greenhouse_Random Forest_prediction,HZ_distance_maximum_greenhouse_Decision Tree_prediction,HZ_distance_maximum_greenhouse_K-Neighbors_prediction,HZ_distance_maximum_greenhouse_SVM_prediction,HZ_distance_maximum_greenhouse_Linear Regression_prediction,HZ_distance_maximum_greenhouse_Polynomial Regression_prediction,HZ_distance_early_mars_Random Forest_prediction,HZ_distance_early_mars_Decision Tree_prediction,HZ_distance_early_mars_K-Neighbors_prediction,HZ_distance_early_mars_SVM_prediction,HZ_distance_early_mars_Linear Regression_prediction,HZ_distance_early_mars_Polynomial Regression_prediction,stellar_flux_recent_venus_Random Forest_prediction,stellar_flux_recent_venus_Decision Tree_prediction,stellar_flux_recent_venus_K-Neighbors_prediction,stellar_flux_recent_venus_SVM_prediction,stellar_flux_recent_venus_Linear Regression_prediction,stellar_flux_recent_venus_Polynomial Regression_prediction,stellar_flux_runaway_greenhouse_Random Forest_prediction,stellar_flux_runaway_greenhouse_Decision Tree_prediction,stellar_flux_runaway_greenhouse_K-Neighbors_prediction,stellar_flux_runaway_greenhouse_SVM_prediction,stellar_flux_runaway_greenhouse_Linear Regression_prediction,stellar_flux_runaway_greenhouse_Polynomial Regression_prediction,stellar_flux_maximum_greenhouse_Random Forest_prediction,stellar_flux_maximum_greenhouse_Decision Tree_prediction,stellar_flux_maximum_greenhouse_K-Neighbors_prediction,stellar_flux_maximum_greenhouse_SVM_prediction,stellar_flux_maximum_greenhouse_Linear Regression_prediction,stellar_flux_maximum_greenhouse_Polynomial Regression_prediction,stellar_flux_early_mars_Random Forest_prediction,stellar_flux_early_mars_Decision Tree_prediction,stellar_flux_early_mars_K-Neighbors_prediction,stellar_flux_early_mars_SVM_prediction,stellar_flux_early_mars_Linear Regression_prediction,stellar_flux_early_mars_Polynomial Regression_prediction
2MASS J19324890+4303252 c,Aschwaden Prediction,3.631310265,0.045731937,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,K02357.01,3 to 2,0.002005369,Conservative HZ,0.0332851075659822,0.0420434977554467,0.0737690597127287,0.0778079550123475,1.8100658200444493,1.1344794102241869,0.368507050516439,0.3312426839087369,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0380594212,0.13174321111999227,0.04773802177288616,0.03355410180212909,0.048673798921729926,0.048605718746579846,0.04807405459999999,0.14072324332635228,0.06029459133069753,0.042385479112073465,0.08736077290462052,0.08732092022316434,0.08435449319999999,0.1731116433338855,0.10658146029991311,0.0733636504520061,0.0921331229451198,0.09210078170148327,0.08897294799999998,0.1771434579092317,0.1124167922216821,0.07738137847970994,1.7940185101467185,1.7966585772231878,1.8095773210000001,1.905788989830516,3.214162031359129e+33,2.1514747473012575e+32,1.066016283342373,1.0571510183961244,1.1341747814,1.229927250930658,2.008851269599427e+33,1.3446717170828366e+32,0.34271666993079314,0.3603012216384712,0.36837068659999994,0.46437027814822507,6.155694247558317e+32,4.120458332838758e+31,0.2975097950193946,0.2945769476539455,0.3311201012,0.42690399328941053,5.524340991398496e+32,3.6978472219088213e+31
2MASS J19324890+4303252 b,Aschwaden Prediction,4.034789183,0.049059667,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,K02357.01,5 to 3,0.002005369,Conservative HZ,0.0332851075659822,0.0420434977554467,0.0737690597127287,0.0778079550123475,1.8100658200444493,1.1344794102241869,0.368507050516439,0.3312426839087369,Conservative HZ,Not in HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0380594212,0.13173479510185343,0.04773902392142643,0.033554096376042564,0.048673798921729926,0.048605718746579846,0.04807405459999999,0.14070410746844292,0.06029585769060741,0.04238547230449086,0.08736077290462052,0.08732092022316434,0.08435449319999999,0.17308335053219337,0.1065835743022977,0.07336361175525008,0.0921331229451198,0.09210078170148327,0.08897294799999998,0.1771136228303758,0.11241902200897047,0.07738133769102418,1.7940185101467185,1.7966585772231878,1.8095773210000001,1.905502925716597,3.21414464579243e+33,2.1515119490381877e+32,1.066016283342373,1.0571510183961244,1.1341747814,1.2296374716970528,2.008840403620243e+33,1.3446949681699629e+32,0.34271666993079314,0.3603012216384712,0.36837068659999994,0.4640787955457992,6.155660951093526e+32,4.1205295808117415e+31,0.2975097950193946,0.2945769476539455,0.3311201012,0.42661146539702655,5.5243111099557315e+32,3.697911162394372e+31
2MASS J19324890+4303252 c,Aschwaden Prediction,3.026091888,0.040497863,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,K02357.01,5 to 4,0.002005369,Not in HZ,0.0332851075659822,0.0420434977554467,0.0737690597127287,0.0778079550123475,1.8100658200444493,1.1344794102241869,0.368507050516439,0.3312426839087369,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0380594212,0.13175588081209566,0.04773652417659058,0.03355411032749617,0.048673798921729926,0.048605718746579846,0.04807405459999999,0.14075212597585274,0.0602926988964283,0.04238548981307655,0.08736077290462052,0.08732092022316434,0.08435449319999999,0.17315464926378887,0.10657830214163955,0.07336370875485976,0.0921331229451198,0.09210078170148327,0.08897294799999998,0.17718880208965182,0.11241346108910688,0.07738143993515867,1.7940185101467185,1.7966585772231878,1.8095773210000001,1.9062190791277676,3.214189265015738e+33,2.1514210746192367e+32,1.066016283342373,1.0571510183961244,1.1341747814,1.2303629305065926,2.008868290634812e+33,1.3446381716542274e+32,0.34271666993079314,0.3603012216384712,0.36837068659999994,0.4648085255413621,6.155746404873885e+32,4.120355540063212e+31,0.2975097950193946,0.2945769476539455,0.3311201012,0.4273438100787459,5.524387799245801e+32,3.6977549719863315e+31
2MASS J19324890+4303252 b,Aschwaden Prediction,3.227831347,0.042278339,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,K02357.01,4 to 3,0.002005369,Conservative HZ,0.0332851075659822,0.0420434977554467,0.0737690597127287,0.0778079550123475,1.8100658200444493,1.1344794102241869,0.368507050516439,0.3312426839087369,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0380594212,0.13175165113468296,0.047737022545003616,0.03355410742870635,0.048673798921729926,0.048605718746579846,0.04807405459999999,0.14074247383589972,0.060293328659218826,0.04238548617381599,0.08736077290462052,0.08732092022316434,0.08435449319999999,0.17314023782998267,0.10657935296537446,0.07336368928255221,0.0921331229451198,0.09210078170148327,0.08897294799999998,0.17717360795665393,0.11241456946718698,0.0773814194098168,1.7940185101467185,1.7966585772231878,1.8095773210000001,1.9060755816467503,3.21418001663189e+33,2.151438651169887e+32,1.066016283342373,1.0571510183961244,1.1341747814,1.2302175672173616,2.0088625103949048e+33,1.344649156999214e+32,0.34271666993079314,0.3603012216384712,0.36837068659999994,0.46466230458980995,6.155728692567316e+32,4.120389202298121e+31,0.2975097950193946,0.2945769476539455,0.3311201012,0.4271970658015385,5.524371903586054e+32,3.697785181682906e+31
2MASS J19324890+4303252 c,Aschwaden Prediction,6.052183775,0.06428635,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,K02357.01,5 to 2,0.002005369,Conservative HZ,0.0332851075659822,0.0420434977554467,0.0737690597127287,0.0778079550123475,1.8100658200444493,1.1344794102241869,0.368507050516439,0.3312426839087369,Conservative HZ,Conservative HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0380575534,0.13169302581014913,0.04774406742760262,0.03355407149476297,0.048673798921729926,0.048605718746579846,0.048071707199999994,0.14060974722683522,0.06030223086639308,0.042385441117802736,0.08736077290462052,0.08732092022316434,0.0843488174,0.17294633571687967,0.10659421911305922,0.07336341977395744,0.0921331229451198,0.09210078170148327,0.08896696099999998,0.17696909979652276,0.11243024983816652,0.07738113533578028,1.7940185101467185,1.7966585772231878,1.809754975,1.9040802492388313,3.214064445365193e+33,2.151710358557841e+32,1.066016283342373,1.0571510183961244,1.1342855668,1.2281963549898816,2.0087902783532225e+33,1.3448189741275804e+32,0.34271666993079314,0.3603012216384712,0.3684202732,0.46262926081514566,6.1555073529538745e+32,4.120909570489364e+31,0.2975097950193946,0.2945769476539455,0.3311646764,0.42515671610787553,5.524173265471425e+32,3.6982521787572633e+31
2MASS J19324890+4303252 b,Aschwaden Prediction,7.26262053,0.072594925,2MASS J19324890+4303252,11.57451405,5982.0,24949.97293,K02357.01,3 to 1,0.002005369,Conservative HZ,0.0332851075659822,0.0420434977554467,0.0737690597127287,0.0778079550123475,1.8100658200444493,1.1344794102241869,0.368507050516439,0.3312426839087369,Conservative HZ,Conservative HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0380556856,0.1316681819403991,0.047747112731214625,0.03355405788424137,0.048673798921729926,0.048605718746579846,0.0480693598,0.14055412408188195,0.06030607901898283,0.04238542407690993,0.08736077290462052,0.08732092022316434,0.0843431416,0.17286763875829592,0.10660064983280004,0.07336330546719383,0.0921331229451198,0.09210078170148327,0.088960974,0.17688606311336996,0.11243703276806682,0.07738101485494808,1.7940185101467185,1.7966585772231878,1.809932629,1.9032325856059655,3.214020267474408e+33,2.1518366700362954e+32,1.066016283342373,1.0571510183961244,1.1343963522,1.2273377323968333,2.00876266717148e+33,1.3448979188063124e+32,0.34271666993079314,0.3603012216384712,0.36846985979999997,0.46176566455223034,6.155422744404101e+32,4.121151479536432e+31,0.2975097950193946,0.2945769476539455,0.3312092516,0.4242900007507928,5.524097334721629e+32,3.6984692766114547e+31
2MASS J19333677+4529377 b,Aschwaden Prediction,19.4088384,0.145564676,2MASS J19333677+4529377,11.57451405,6258.0,24949.97293,K06191.01,2 to 1,0.002005369,Not in HZ,0.032727489494419,0.0413426101244121,0.0721243959795198,0.0760730693361671,1.872271872537581,1.173271478319812,0.3855049145272262,0.3465232817677919,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.037434954,0.1331126133977959,0.046738322788484055,0.03300093052787634,0.048673798921729926,0.048605718746579846,0.047289146,0.14160454833410896,0.05903447315523963,0.04169076972142849,0.08736077290462052,0.08732092022316434,0.082510737,0.17315266578773103,0.10366446447937461,0.07101549395436679,0.0921331229451198,0.09210078170148327,0.087028051,0.17715408597414084,0.10934054383574687,0.07490543942684491,1.8579692110749366,1.8620609730121676,1.870453351,1.9608357008088277,4.3108512455214696e+33,5.093997397976843e+32,1.0710678586529603,1.0571510183961244,1.172137432,1.2615173396432655,2.694282028450884e+33,3.1837483740198143e+32,0.35228593483437,0.38103816603167884,0.38501757,0.4741733711989009,8.25604993003888e+32,9.75591465988921e+31,0.2993741209969165,0.2945769476539455,0.346085154,0.43512106400563155,7.409275578240011e+32,8.755308027732116e+31
2MASS J19333677+4529377 c,Aschwaden Prediction,14.5566288,0.120160993,2MASS J19333677+4529377,11.57451405,6258.0,24949.97293,K06191.01,3 to 2,0.002005369,Not in HZ,0.032727489494419,0.0413426101244121,0.0721243959795198,0.0760730693361671,1.872271872537581,1.173271478319812,0.3855049145272262,0.3465232817677919,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.037434954,0.13311182802750393,0.04672593188241614,0.03300095786608803,0.048673798921729926,0.048605718746579846,0.047289146,0.14168718189955248,0.059018815710217165,0.04169080351728949,0.08736077290462052,0.08732092022316434,0.082510737,0.1735365026488498,0.10363826738487691,0.07101596918230402,0.0921331229451198,0.09210078170148327,0.087028051,0.17757201336133943,0.10931291194359072,0.0749059402523844,1.8579692110749366,1.8620609730121676,1.870453351,1.963959077073981,4.310990687297913e+33,5.093365494811399e+32,1.0710678586529603,1.0571510183961244,1.172137432,1.264721789359176,2.694369179561164e+33,3.1833534345217976e+32,0.35228593483437,0.38103816603167884,0.38501757,0.4774331526698128,8.256316985941088e+32,9.754704452444437e+31,0.2993741209969165,0.2945769476539455,0.346085154,0.43839615001287724,7.409515243793281e+32,8.754221944164048e+31
2MASS J19333677+4529377 b,Aschwaden Prediction,16.174032,0.128904626,2MASS J19333677+4529377,11.57451405,6258.0,24949.97293,K06191.01,5 to 3,0.002005369,Not in HZ,0.032727489494419,0.0413426101244121,0.0721243959795198,0.0760730693361671,1.872271872537581,1.173271478319812,0.3855049145272262,0.3465232817677919,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.037434954,0.13311193383838044,0.046730055786162183,0.033000948435663535,0.048673798921729926,0.048605718746579846,0.047289146,0.14165865238016467,0.05902402677832219,0.04169079184845781,0.08736077290462052,0.08732092022316434,0.082510737,0.17340494677669438,0.10364698514247805,0.07101581091747189,0.0921331229451198,0.09210078170148327,0.087028051,0.17742881370862917,0.10932210716758994,0.07490577346202598,1.8579692110749366,1.8620609730121676,1.870453351,1.9629103887075923,4.31094289293141e+33,5.093573029864925e+32,1.0710678586529603,1.0571510183961244,1.172137432,1.2636458498052576,2.694339308082099e+33,3.183483143936754e+32,0.35228593483437,0.38103816603167884,0.38501757,0.47633858586929767,8.256225451194531e+32,9.755101919146103e+31,0.2993741209969165,0.2945769476539455,0.346085154,0.43729646122730115,7.409433097225858e+32,8.75457864503806e+31
2MASS J19333677+4529377 c,Aschwaden Prediction,12.130524,0.106408424,2MASS J19333677+4529377,11.57451405,6258.0,24949.97293,K06191.01,5 to 4,0.002005369,Not in HZ,0.032727489494419,0.0413426101244121,0.0721243959795198,0.0760730693361671,1.872271872537581,1.173271478319812,0.3855049145272262,0.3465232817677919,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.037434954,0.13311198868788765,0.04671976081060242,0.03300097274414593,0.048673798921729926,0.048605718746579846,0.047289146,0.14173185033526858,0.059011017778186015,0.04169082195091922,0.08736077290462052,0.08732092022316434,0.082510737,0.1737406309369346,0.10362522449982436,0.07101620624127092,0.0921331229451198,0.09210078170148327,0.087028051,0.1777941278315488,0.10929915470623186,0.07490619008320398,1.8579692110749366,1.8620609730121676,1.870453351,1.9655463644190232,4.311065414443911e+33,5.0930613555209435e+32,1.0710678586529603,1.0571510183961244,1.172137432,1.2663503805926073,2.694415884027411e+33,3.1831633474554574e+32,0.35228593483437,0.38103816603167884,0.38501757,0.4790900302788281,8.256460101769806e+32,9.754121971371261e+31,0.2993741209969165,0.2945769476539455,0.346085154,0.44006074880758517,7.409643681075468e+32,8.753699204757476e+31
2MASS J19333677+4529377 b,Aschwaden Prediction,12.9392256,0.111086639,2MASS J19333677+4529377,11.57451405,6258.0,24949.97293,K06191.01,4 to 3,0.002005369,Not in HZ,0.032727489494419,0.0413426101244121,0.0721243959795198,0.0760730693361671,1.872271872537581,1.173271478319812,0.3855049145272262,0.3465232817677919,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.037434954,0.1331118905957947,0.04672181565276401,0.033000967676796444,0.048673798921729926,0.048605718746579846,0.047289146,0.14171670866869618,0.059013614333548126,0.04169081566918831,0.08736077290462052,0.08732092022316434,0.082510737,0.17367168039386105,0.10362956714719151,0.07101612727180484,0.0921331229451198,0.09210078170148327,0.087028051,0.17771911281228692,0.10930373519841341,0.07490610685889387,1.8579692110749366,1.8620609730121676,1.870453351,1.9650153625591757,4.311040057405586e+33,5.093161678007432e+32,1.0710678586529603,1.0571510183961244,1.172137432,1.2658055536685704,2.694400035878458e+33,3.1832260490127524e+32,0.35228593483437,0.38103816603167884,0.38501757,0.4785357283659626,8.256411538513375e+32,9.754314106854677e+31,0.2993741209969165,0.2945769476539455,0.346085154,0.4395038680822605,7.40960009866584e+32,8.753871634031358e+31
2MASS J19333677+4529377 c,Aschwaden Prediction,24.261048,0.168912844,2MASS J19333677+4529377,11.57451405,6258.0,24949.97293,K06191.01,5 to 2,0.002005369,Not in HZ,0.032727489494419,0.0413426101244121,0.0721243959795198,0.0760730693361671,1.872271872537581,1.173271478319812,0.3855049145272262,0.3465232817677919,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.037435864,0.13311469861746655,0.04675076139099449,0.03300090556426938,0.048673798921729926,0.048605718746579846,0.04729029,0.14153070885917712,0.059050190834998184,0.041690738941859595,0.08736077290462052,0.08732092022316434,0.0825133502,0.1728012238839074,0.10369077046459696,0.0710150176657538,0.0921331229451198,0.09210078170148327,0.0870308076,0.17677110014314068,0.10936829057847319,0.07490493748928562,1.8579692110749366,1.8620609730121676,1.8703624342,1.957780106984158,4.310721597376523e+33,5.0946523987776365e+32,1.0710678586529603,1.0571510183961244,1.1720807353999998,1.258382705409026,2.6942009983602956e+33,3.1841577495399214e+32,0.35228593483437,0.38103816603167884,0.3849931884,0.47098504843805333,8.255801630689868e+32,9.757169103429945e+31,0.2993741209969165,0.2945769476539455,0.3460632348,0.4319176219215892,7.4090527454909e+32,8.7564338103607e+31
2MASS J19333677+4529377 b,Aschwaden Prediction,29.1132576,0.190743687,2MASS J19333677+4529377,11.57451405,6258.0,24949.97293,K06191.01,3 to 1,0.002005369,Not in HZ,0.032727489494419,0.0413426101244121,0.0721243959795198,0.0760730693361671,1.872271872537581,1.173271478319812,0.3855049145272262,0.3465232817677919,Not in HZ,Not in HZ,Not in HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.037437684,0.13311793916733367,0.04676323520171549,0.03300088236404314,0.048673798921729926,0.048605718746579846,0.047292577999999995,0.1414656151158083,0.0590659529783929,0.04169071040207961,0.08736077290462052,0.08732092022316434,0.0825185766,0.17248203877560253,0.10371715682997684,0.07101454061987877,0.0921331229451198,0.09210078170148327,0.08703632079999998,0.1764229585457595,0.109396122100752,0.07490443475797348,1.8579692110749366,1.8620609730121676,1.8701806006000001,1.954791900246096,4.310599178622721e+33,5.095324440168293e+32,1.0710678586529603,1.0571510183961244,1.1719673421999999,1.2553174818672344,2.694124486639168e+33,3.1845777754287564e+32,0.35228593483437,0.38103816603167884,0.38494442519999994,0.4678677702611953,8.255567176915827e+32,9.758456182743576e+31,0.2993741209969165,0.2945769476539455,0.34601939640000007,0.42878541135079695,7.408842338257797e+32,8.75758888150342e+31
2MASS J19334338+4641315 b,Aschwaden Prediction,6.17882838,0.064765963,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,K03043.01,2 to 1,0.002005369,Conservative HZ,0.0333320929884332,0.0421025467783079,0.0739121817432699,0.0779589220410265,1.804966424354786,1.131299416189398,0.3670812932910609,0.3299610267595853,Conservative HZ,Conservative HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0381140766,0.13156341480459333,0.04783102756390151,0.033599395533500054,0.048673798921729926,0.048605718746579846,0.048142743200000004,0.14051388185193636,0.060411855348497134,0.042442356957647864,0.08736077290462052,0.08732092022316434,0.08452107,0.17292727652553974,0.10684501808520963,0.07355739836511277,0.0921331229451198,0.09210078170148327,0.08914865520000001,0.17695139758516276,0.11269474245943323,0.07758566917334009,1.7940185101467185,1.7966585772231878,1.8043911242,1.8986691882583995,3.1226262867441167e+33,1.935348912205121e+32,1.066016283342373,1.0571510183961244,1.1309406581999997,1.224673225601744,1.9516414292150504e+33,1.2095930701411768e+32,0.34271666993079314,0.3603012216384712,0.366920107,0.4608217421757064,5.980386950951912e+32,3.7065387647199947e+31,0.2975097950193946,0.2945769476539455,0.3298161316,0.42348840459425796,5.367013930341453e+32,3.326380942841116e+31
2MASS J19334338+4641315 c,Aschwaden Prediction,4.634121285,0.053463124,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,K03043.01,3 to 2,0.002005369,Conservative HZ,0.0333320929884332,0.0421025467783079,0.0739121817432699,0.0779589220410265,1.804966424354786,1.131299416189398,0.3670812932910609,0.3299610267595853,Conservative HZ,Conservative HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0365818848,0.13159319041282952,0.047827157517116026,0.033599414525190996,0.048673798921729926,0.048605718746579846,0.0462074154,0.1405828636253616,0.06040696500915804,0.04244238076072537,0.08736077290462052,0.08732092022316434,0.08112092979999999,0.17302438493531302,0.10683684855004061,0.07355754474035181,0.0921331229451198,0.09210078170148327,0.0855623544,0.17705346280576273,0.11268612547788781,0.07758582345831688,1.7940185101467185,1.7966585772231878,1.8047240244,1.8997599362520372,3.1226859988751776e+33,1.935194692399933e+32,1.066016283342373,1.0571510183961244,1.1311482551999998,1.2257769874336262,1.9516787492969635e+33,1.2094966827570227e+32,0.34271666993079314,0.3603012216384712,0.3670133462,0.46193099292742534,5.980501310345768e+32,3.7062434062408507e+31,0.2975097950193946,0.2945769476539455,0.329899947,0.4246015451993932,5.3671165605667165e+32,3.3261158775502686e+31
2MASS J19334338+4641315 b,Aschwaden Prediction,5.14902365,0.057353421,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,K03043.01,5 to 3,0.002005369,Conservative HZ,0.0333320929884332,0.0421025467783079,0.0739121817432699,0.0779589220410265,1.804966424354786,1.131299416189398,0.3670812932910609,0.3299610267595853,Conservative HZ,Conservative HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0365818848,0.13158323601821248,0.047828444685935334,0.03359940799459321,0.048673798921729926,0.048605718746579846,0.0462074154,0.1405597366625661,0.060408591527143674,0.04244237257281691,0.08736077290462052,0.08732092022316434,0.08112092979999999,0.17299154155408314,0.1068395652292562,0.07355749580138649,0.0921331229451198,0.09210078170148327,0.0855623544,0.17701894554102193,0.11268899095018048,0.07758577187442217,1.7940185101467185,1.7966585772231878,1.8047240244,1.8993955407997727,3.122665510295802e+33,1.935245046929868e+32,1.066016283342373,1.0571510183961244,1.1311482551999998,1.2254082404185378,1.9516659439348504e+33,1.2095281543401863e+32,0.34271666993079314,0.3603012216384712,0.3670133462,0.46156040642421603,5.98046207105758e+32,3.7063398441618604e+31,0.2975097950193946,0.2945769476539455,0.329899947,0.42422966083523983,5.367081345820905e+32,3.3262024243987313e+31
2MASS J19334338+4641315 c,Aschwaden Prediction,3.861767737,0.047344206,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,K03043.01,5 to 4,0.002005369,Conservative HZ,0.0333320929884332,0.0421025467783079,0.0739121817432699,0.0779589220410265,1.804966424354786,1.131299416189398,0.3670812932910609,0.3299610267595853,Not in HZ,Not in HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0365818848,0.1316081817992148,0.04782523334161909,0.033599424783242404,0.048673798921729926,0.048605718746579846,0.0462074154,0.1406178138842225,0.06040453353904568,0.0424423936283842,0.08736077290462052,0.08732092022316434,0.08112092979999999,0.17307454669095335,0.10683278854814493,0.07355761848862796,0.0921331229451198,0.09210078170148327,0.08556235440000001,0.17710617546502028,0.11268184310828822,0.0775859011932627,1.7940185101467185,1.7966585772231878,1.8047240244,1.9003080841008697,3.122718082366945e+33,1.935121591805933e+32,1.066016283342373,1.0571510183961244,1.1311482551999998,1.2263316886791271,1.9516988014793163e+33,1.2094509948827779e+32,0.34271666993079314,0.3603012216384712,0.3670133462,0.4624884721799023,5.980562755961704e+32,3.706103405543239e+31,0.2975097950193946,0.2945769476539455,0.329899947,0.42516097355130267,5.367171704068188e+32,3.3259902359039957e+31
2MASS J19334338+4641315 b,Aschwaden Prediction,4.11921892,0.04942568,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,K03043.01,4 to 3,0.002005369,Conservative HZ,0.0333320929884332,0.0421025467783079,0.0739121817432699,0.0779589220410265,1.804966424354786,1.131299416189398,0.3670812932910609,0.3299610267595853,Conservative HZ,Not in HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.0365818848,0.13160317631342017,0.04782587376271513,0.0335994212956891,0.048673798921729926,0.048605718746579846,0.0462074154,0.14060612836092518,0.06040534280316273,0.04244238925271526,0.08736077290462052,0.08732092022316434,0.08112092979999999,0.1730577059290166,0.10683413966592437,0.07355759385573735,0.0921331229451198,0.09210078170148327,0.08556235440000001,0.17708847909167513,0.11268326822733854,0.07758587522863869,1.7940185101467185,1.7966585772231878,1.8047240244,1.9001251585475032,3.1227071885457695e+33,1.935145599857116e+32,1.066016283342373,1.0571510183961244,1.1311482551999998,1.2261465751472644,1.9516919928410823e+33,1.2094659999157647e+32,0.34271666993079314,0.3603012216384712,0.3670133462,0.46230243011921557,5.980541892348822e+32,3.7061493852503823e+31,0.2975097950193946,0.2945769476539455,0.329899947,0.4249742814847166,5.367152980313042e+32,3.3260314997420317e+31
2MASS J19334338+4641315 c,Aschwaden Prediction,7.723535475,0.075154243,2MASS J19334338+4641315,11.57451405,5959.0,24949.97293,K03043.01,5 to 2,0.002005369,Optimistic HZ,0.0333320929884332,0.0421025467783079,0.0739121817432699,0.0779589220410265,1.804966424354786,1.131299416189398,0.3670812932910609,0.3299610267595853,Conservative HZ,Conservative HZ,Conservative HZ,Not in HZ,0.03852989811974929,0.03848735185237997,0.038112674799999996,0.13153388418924916,0.04783491883223523,0.03359937803321783,0.048673798921729926,0.048605718746579846,0.0481409812,0.14044606187273934,0.06041677248803956,0.04244233504497141,0.08736077290462052,0.08732092022316434,0.08451678639999999,0.1728344052199552,0.10685323606906039,0.0735572530886015,0.0921331229451198,0.09210078170148327,0.0891441364,0.1768537656255108,0.1127034105413709,0.07758551604940522,1.7940185101467185,1.7966585772231878,1.8045238682,1.8975856458635936,3.1225709320873856e+33,1.9355109737968e+32,1.066016283342373,1.0571510183961244,1.1310234376,1.223576790059651,1.9516068325545895e+33,1.2096943586419513e+32,0.34271666993079314,0.3603012216384712,0.366957304,0.4597199052273053,5.98028093689949e+32,3.7068491416207263e+31,0.2975097950193946,0.2945769476539455,0.329849569,0.42238268907071896,5.366918789525187e+32,3.326659486202604e+31
