planet_name,semi_major_axis,star_distance,star_temperature,mag_v
Kepler-292 b,0.035,1087.23,5299,
Kepler-292 c,0.045,1087.23,5299,
Kepler-292 d,0.068,1087.23,5299,
Kepler-292 e,0.097,1087.23,5299,
Kepler-292 f,0.141,1087.23,5299,
Kepler-293 b,0.144,1002.51,5804,
Kepler-293 c,0.286,1002.51,5804,
Kepler-294 b,0.048,1411.62,5913,
Kepler-294 c,0.071,1411.62,5913,
Kepler-295 b,0.099,1787.33,5603,
Kepler-295 c,0.142,1787.33,5603,
Kepler-295 d,0.192,1787.33,5603,
Kepler-296 Ab,0.079,172.3,3544.33,
Kepler-296 Ac,0.0521,172.3,3544.33,
Kepler-296 Ad,0.118,172.3,3544.33,
Kepler-296 Ae,0.169,172.3,3544.33,
Kepler-296 Af,0.255,172.3,3544.33,
Kepler-297 b,0.217,706.21,5619,
Kepler-297 c,0.336,706.21,5619,
Kepler-298 b,0.08,525.98,4465,
Kepler-298 c,0.136,525.98,4465,
Kepler-298 d,0.305,525.98,4465,
Kepler-299 b,0.04,1084.89,5617,
Kepler-299 c,0.07,1084.89,5617,
Kepler-299 d,0.118,1084.89,5617,
Kepler-299 e,0.22,1084.89,5617,
Kepler-29 b,0.09,851.9,5378,15.5
Kepler-29 c,0.11,851.9,5378,15.5
Kepler-300 b,0.094,1134.23,5986,
Kepler-300 c,0.232,1134.23,5986,
Kepler-301 b,0.036,734.31,5815,
Kepler-301 c,0.06,734.31,5815,
Kepler-301 d,0.112,734.31,5815,
Kepler-302 b,0.193,1459.64,5740,
Kepler-302 c,0.503,1459.64,5740,
Kepler-303 b,0.024,211.01,3944,
Kepler-303 c,0.057,211.01,3944,
Kepler-304 b,0.039,440.12,4731,
Kepler-304 c,0.054,440.12,4731,
Kepler-304 d,0.08,440.12,4731,
Kepler-304 e,,440.12,4731,
Kepler-305 b,0.05856,889.64,5100,15.8
Kepler-305 c,0.07711,889.64,5100,15.8
Kepler-305 d,0.121,889.64,5100,15.8
Kepler-305 e,,889.64,5100,15.8
Kepler-306 b,0.05,793,4954,
Kepler-306 c,0.067,793,4954,
Kepler-306 d,0.12,793,4954,
Kepler-306 e,0.227,793,4954,
Kepler-307 b,,585.27,5367,14.1
Kepler-307 c,,585.27,5367,14.1
Kepler-308 b,0.09,1384.3,5895,
Kepler-308 c,0.123,1384.3,5895,
Kepler-309 b,0.059,553.2,4713,
Kepler-309 c,0.401,553.2,4713,
Kepler-30 b,0.18,938.33,5498,15.5
Kepler-30 c,0.3,938.33,5498,15.5
Kepler-30 d,0.5,938.33,5498,15.5
Kepler-310 b,0.111,612.87,5797,
Kepler-310 c,0.281,612.87,5797,
Kepler-310 d,0.392,612.87,5797,
Kepler-311 b,0.087,796.53,5905,
Kepler-311 c,0.145,796.53,5905,
Kepler-312 b,0.031,816.22,6115,
Kepler-312 c,0.153,816.22,6115,
Kepler-313 b,0.125,1079.4,5727,
Kepler-313 c,0.208,1079.4,5727,
Kepler-314 b,0.035,270.97,5378,
Kepler-314 c,0.064,270.97,5378,
Kepler-315 b,0.402,1199.5,5796,
Kepler-315 c,0.791,1199.5,5796,
Kepler-316 b,0.027,389.22,4204,
Kepler-316 c,0.058,389.22,4204,
Kepler-317 b,0.061,965.85,5497,
Kepler-317 c,0.083,965.85,5497,
Kepler-318 b,0.056,496.14,5746,
Kepler-318 c,0.105,496.14,5746,
Kepler-319 b,0.051,510.83,5526,
Kepler-319 c,0.069,510.83,5526,
Kepler-319 d,0.191,510.83,5526,
Kepler-31 b,0.16,1747.58,6340,15.5
Kepler-31 c,0.26,1747.58,6340,15.5
Kepler-31 d,0.4,1747.58,6340,15.5
Kepler-320 b,0.085,846.74,6435,
Kepler-320 c,0.142,846.74,6435,
Kepler-321 b,0.057,388.83,5740,
Kepler-321 c,0.11,388.83,5740,
Kepler-322 b,0.027,405.16,5388,
Kepler-322 c,0.051,405.16,5388,
Kepler-323 b,0.028,460.8,5987,
Kepler-323 c,0.046,460.8,5987,
Kepler-324 b,0.05,508.94,5194,
Kepler-324 c,0.26,508.94,5194,
Kepler-324 d,0.1949,508.94,5194,
Kepler-324 e,0.1074,508.94,5194,
Kepler-325 b,0.053,843.12,5752,
Kepler-325 c,0.105,843.12,5752,
Kepler-325 d,0.22,843.12,5752,
Kepler-326 b,0.032,494.3,5105,
Kepler-326 c,0.051,494.3,5105,
Kepler-326 d,0.066,494.3,5105,
Kepler-327 b,0.029,243.68,3799,
Kepler-327 c,0.047,243.68,3799,
Kepler-327 d,0.09,243.68,3799,
Kepler-328 b,,2354.42,5914,
Kepler-328 c,,2354.42,5914,
Kepler-329 b,0.061,445.2,4257,
Kepler-329 c,0.113,445.2,4257,
Kepler-32 b,0.05,326.85,3900,16
Kepler-32 c,0.09,326.85,3900,16
Kepler-32 d,0.13,326.85,3900,16
Kepler-32 e,0.033,326.85,3900,16
Kepler-32 f,0.013,326.85,3900,16
Kepler-330 b,0.075,732.46,5117,
Kepler-330 c,0.116,732.46,5117,
Kepler-331 b,0.065,589.63,4347,
Kepler-331 c,0.105,589.63,4347,
Kepler-331 d,0.159,589.63,4347,
Kepler-332 b,0.07,347.65,4955,
Kepler-332 c,0.114,347.65,4955,
Kepler-332 d,0.189,347.65,4955,
Kepler-333 Ab,0.0896,324.413,4470.56,15.18
Kepler-333 Ac,0.1384,324.413,4470.56,15.18
Kepler-334 b,0.061,431.86,5828,
Kepler-334 c,0.107,431.86,5828,
Kepler-334 d,0.168,431.86,5828,
Kepler-335 b,0.075,1327.48,5877,
Kepler-335 c,0.356,1327.48,5877,
Kepler-336 b,0.033,2331.54,5867,
Kepler-336 c,0.092,2331.54,5867,
Kepler-336 d,0.154,2331.54,5867,
Kepler-337 b,0.045,691.41,5684,
Kepler-337 c,0.093,691.41,5684,
Kepler-338 b,0.117,561.69,5923,
Kepler-338 c,0.172,561.69,5923,
Kepler-338 d,0.257,561.69,5923,
Kepler-338 e,,561.69,5923,
Kepler-339 b,0.055,627.67,5631,
Kepler-339 c,0.069,627.67,5631,
Kepler-339 d,0.091,627.67,5631,
Kepler-33 b,0.0677,1252.84,5904,14
Kepler-33 c,0.1189,1252.84,5904,14
Kepler-33 d,0.1662,1252.84,5904,14
Kepler-33 e,0.2138,1252.84,5904,14
Kepler-33 f,0.2535,1252.84,5904,14
Kepler-340 b,0.134,827.41,6620,
Kepler-340 c,0.178,827.41,6620,
Kepler-341 b,0.06,1079.46,6012,
Kepler-341 c,0.08,1079.46,6012,
Kepler-341 d,0.182,1079.46,6012,
Kepler-341 e,0.242,1079.46,6012,
Kepler-342 b,0.128,799.59,6175,
Kepler-342 c,0.185,799.59,6175,
Kepler-342 d,0.242,799.59,6175,
Kepler-342 e,,799.59,6175,
Kepler-343 b,0.088,952.34,5807,
Kepler-343 c,0.167,952.34,5807,
Kepler-344 b,0.153,1032.08,5774,
Kepler-344 c,0.488,1032.08,5774,
Kepler-345 b,0.066,362.46,4504,
Kepler-345 c,0.077,362.46,4504,
Kepler-346 b,0.071,1012.42,6033,
Kepler-346 c,0.168,1012.42,6033,
Kepler-347 b,0.11,1349.45,6088,
Kepler-347 c,0.183,1349.45,6088,
Kepler-348 b,0.076,580.2,6177,
Kepler-348 c,0.138,580.2,6177,
Kepler-349 b,0.065,966.63,5956,
Kepler-349 c,0.105,966.63,5956,
Kepler-34 (AB)b,1.0896,1499,5913,15
Kepler-350 b,0.104,983.79,6186,13.8
Kepler-350 c,,983.79,6186,13.8
Kepler-350 d,,983.79,6186,13.8
Kepler-351 b,0.214,1117.85,5643,
Kepler-351 c,0.287,1117.85,5643,
Kepler-351 d,,1117.85,5643,
Kepler-352 b,0.085,252.733,5262,13.142
Kepler-352 c,0.118,252.733,5262,13.142
Kepler-352 d,0.0657,252.733,5262,13.142
Kepler-353 Ab,0.0519,384.694,3915,16.1
Kepler-353 Ac,0.0665,384.694,3915,16.1
Kepler-354 b,0.054,562.96,4648,
Kepler-354 c,0.115,562.96,4648,
Kepler-354 d,0.146,562.96,4648,
Kepler-355 b,0.102,1493.7,6184,
Kepler-355 c,0.179,1493.7,6184,
Kepler-356 b,0.057,722.14,6133,
Kepler-356 c,0.115,722.14,6133,
Kepler-357 b,0.063,702.21,5036,
Kepler-357 c,0.12,702.21,5036,
Kepler-357 d,0.246,702.21,5036,
Kepler-358 b,0.21,1136.1,5908,
Kepler-358 c,0.381,1136.1,5908,
Kepler-359 b,0.178,1502.22,6248,
Kepler-359 c,0.307,1502.22,6248,
Kepler-359 d,0.372,1502.22,6248,
Kepler-35 (AB)b,0.60347,1645,5606,16
Kepler-360 b,0.044,898.61,6053,
Kepler-360 c,0.075,898.61,6053,
Kepler-361 b,0.086,955.76,6169,
Kepler-361 c,0.3,955.76,6169,
Kepler-362 b,0.087,1123.91,5788,
Kepler-362 c,0.207,1123.91,5788,
Kepler-363 b,0.048,779.76,5593,
Kepler-363 c,0.079,779.76,5593,
Kepler-363 d,0.107,779.76,5593,
Kepler-364 b,0.178,915.02,6108,
Kepler-364 c,0.312,915.02,6108,
Kepler-365 b,0.098,950,6012,
Kepler-365 c,0.137,950,6012,
Kepler-366 b,0.045,1959.31,6209,
Kepler-366 c,0.11,1959.31,6209,
Kepler-367 b,0.201,189.05,4710,
Kepler-367 c,0.253,189.05,4710,
Kepler-368 b,0.186,788.3,5502,
Kepler-368 c,0.36,788.3,5502,
Kepler-369 b,0.03,260.32,3591,
Kepler-369 c,0.094,260.32,3591,
Kepler-36 b,0.1153,470,5979,12
Kepler-36 c,0.1283,470,5979,12
Kepler-370 b,0.054,1207.64,5852,
Kepler-370 c,0.14,1207.64,5852,
Kepler-371 b,0.2,832.54,5666,
Kepler-371 c,0.313,832.54,5666,
Kepler-372 b,0.075,1561.17,6509,
Kepler-372 c,0.154,1561.17,6509,
Kepler-372 d,0.201,1561.17,6509,
Kepler-373 b,0.06,1125.74,5787,
Kepler-373 c,0.126,1125.74,5787,
Kepler-374 b,0.029,1312.67,5977,
Kepler-374 c,0.042,1312.67,5977,
Kepler-374 d,0.056,1312.67,5977,
Kepler-375 b,0.101,1283.8,5826,
Kepler-375 c,0.141,1283.8,5826,
Kepler-376 b,0.057,948.06,5900,
Kepler-376 c,0.115,948.06,5900,
Kepler-377 b,0.109,843.65,5949,
Kepler-377 c,0.182,843.65,5949,
Kepler-378 b,0.112,152.77,4661,
Kepler-378 c,0.166,152.77,4661,
Kepler-379 b,0.152,747,6054,
Kepler-379 c,0.326,747,6054,
Kepler-37 b,0.1003,64.04,5417,10.3
Kepler-37 c,0.1368,64.04,5417,10.3
Kepler-37 d,0.2109,64.04,5417,10.3
Kepler-37 e,0.25,64.04,5417,10.3
Kepler-380 b,0.05,833.12,6045,
Kepler-380 c,0.078,833.12,6045,
Kepler-381 b,0.066,269.39,6152,
Kepler-381 c,0.117,269.39,6152,
Kepler-381 d,0.085,269.39,6152,
Kepler-382 b,0.055,960.89,5600,
Kepler-382 c,0.097,960.89,5600,
Kepler-383 b,0.095,470,4710,
Kepler-383 c,0.172,470,4710,
Kepler-384 b,0.148,919.44,5577,
Kepler-384 c,0.236,919.44,5577,
Kepler-385 b,0.097,1493.94,6326,
Kepler-385 c,,1493.94,6326,
Kepler-385 d,,1493.94,6326,
Kepler-386 b,0.096,904.74,5178,
Kepler-386 c,0.155,904.74,5178,
Kepler-387 b,0.068,819.95,5774,
Kepler-387 c,0.098,819.95,5774,
Kepler-388 b,0.036,611.32,4498,
Kepler-388 c,0.093,611.32,4498,
Kepler-389 b,0.041,835.65,5376,
Kepler-389 c,0.11,835.65,5376,
Kepler-38 (AB)b,0.4644,,5640,14.3
Kepler-390 Ab,0.0647,435.277,5174.86,
Kepler-390 Ac,0.1006,435.277,5174.86,
Kepler-391 b,0.082,891.53,4940,
Kepler-391 c,0.161,891.53,4940,
Kepler-392 b,0.059,695.06,5938,
Kepler-392 c,0.093,695.06,5938,
Kepler-393 b,0.091,904.28,6189,
Kepler-393 c,0.124,904.28,6189,
Kepler-394 b,0.083,1091.69,6402,
Kepler-394 c,0.11,1091.69,6402,
Kepler-394 d,0.0646,1091.69,6402,
Kepler-395 b,0.061,426.34,4262,
Kepler-395 c,0.177,426.34,4262,
Kepler-396 b,0.36709,225.19,5384,
Kepler-396 c,0.22662,225.19,5384,
Kepler-397 b,0.144,969,5307,
Kepler-397 c,0.48,969,5307,
Kepler-398 b,0.044,178.27,4493,
Kepler-398 c,0.087,178.27,4493,
Kepler-398 d,,178.27,4493,
Kepler-399 b,0.103,1362.18,5502,
Kepler-399 c,0.155,1362.18,5502,
Kepler-399 d,0.261,1362.18,5502,
Kepler-39 b,0.164,1090.44,6350,14.3
Kepler-400 b,0.087,709,5886,
Kepler-400 c,0.134,709,5886,
Kepler-401 b,0.122,993.14,6117,
Kepler-401 c,0.269,993.14,6117,
Kepler-401 d,,993.14,6117,
Kepler-402 b,0.051,636.78,6090,
Kepler-402 c,0.068,636.78,6090,
Kepler-402 d,0.087,636.78,6090,
Kepler-402 e,0.102,636.78,6090,
Kepler-403 b,0.076,860.93,6090,
Kepler-403 c,0.297,860.93,6090,
Kepler-403 d,,860.93,6090,
Kepler-404 b,0.102,831.86,5654,
Kepler-404 c,0.118,831.86,5654,
Kepler-405 b,0.095,1096.92,5818,
Kepler-405 c,0.188,1096.92,5818,
Kepler-406 b,,367.86,5538,12.52
Kepler-406 c,,367.86,5538,12.52
Kepler-407 Ab,0.0153,341.69,5476,
Kepler-407 Ac,3.27,341.69,5476,
Kepler-408 b,,89.01,6104,9
Kepler-409 b,,68.31,5460,9.439
Kepler-40 b,0.08,2700,6510,14.76
Kepler-410 Ab,0.1226,132,6273,9.5
Kepler-411 Ab,0.03831,153.676,4837,12.5
Kepler-411 Ac,0.07258,153.676,4837,12.5
Kepler-411 Ad,0.2757,153.676,4837,12.5
Kepler-411 Ae,0.186,153.676,4837,12.5
Kepler-412 b,0.02897,1121.32,5750,13.73
Kepler-413 (AB)b,0.3553,,4700,
Kepler-414 b,,418.44,5567,
Kepler-414 c,,418.44,5567,
Kepler-415 b,,538.39,,
Kepler-415 c,,538.39,,
Kepler-416 b,,704.76,,
Kepler-416 c,,704.76,,
Kepler-417 b,,999.47,,
Kepler-417 c,,999.47,,
Kepler-418 b,,1002.53,5895,15
Kepler-418 c,0.1024,1002.53,5895,15
Kepler-419 b,0.37,1041.31,6430,14
Kepler-419 c,1.68,1041.31,6430,14
Kepler-41 b,0.03101,1128.11,5750,14.5
Kepler-420 Ab,0.382,900,5520,
Kepler-421 Ab,1.219,348.558,5265.34,13.61
Kepler-422 b,0.082,738.2,5972,13.642
Kepler-423 b,0.03585,725,5560,14.499
Kepler-424 b,0.044,712.87,5460,14.497
Kepler-424 c,0.73,712.87,5460,14.497
Kepler-425 b,0.0464,650,5170,15
Kepler-426 b,0.0414,880,5725,15
Kepler-427 b,0.091,1100,5800,14.5
Kepler-428 b,0.0433,720,5150,15.5
Kepler-42 b,0.0116,38.7,3068,16.12
Kepler-42 c,0.006,38.7,3068,16.12
Kepler-42 d,0.0154,38.7,3068,16.12
Kepler-430 b,0.2244,942.26,5884,
Kepler-430 c,0.4757,942.26,5884,
Kepler-431 b,0.0719,493.44,6004,
Kepler-431 c,0.0847,493.44,6004,
Kepler-431 d,0.1045,493.44,6004,
Kepler-432 b,0.301,870,4995,13
Kepler-432 c,1.188,870,4995,13
Kepler-433 b,0.0679,1870,6360,14.5
Kepler-434 b,0.1143,1240,5977,
Kepler-435 b,0.0948,2070,6161,14
Kepler-436 b,0.339,618,4651,16.3
Kepler-436 c,,618,4651,16.3
Kepler-437 Ab,0.288,298.12,4550,14.8
Kepler-438 b,0.166,145,3748,15
Kepler-439 b,0.563,693,5431,15
Kepler-43 b,0.046,1035.9,6041,14
Kepler-440 b,0.242,261,4134,15.5
Kepler-441 b,0.64,284,4340,15.5
Kepler-442 b,0.409,342,4402,15.3
Kepler-443 b,0.495,779,4723,16.2
Kepler-444 Ab,0.04178,36.48,5046,9
Kepler-444 Ac,0.04881,36.48,5046,9
Kepler-444 Ad,0.06,36.48,5046,9
Kepler-444 Ae,0.0696,36.48,5046,9
Kepler-444 Af,0.0811,36.48,5046,9
Kepler-445 b,,90,3157,18
Kepler-445 c,,90,3157,18
Kepler-445 d,,90,3157,18
Kepler-446 b,,120,3359,16.5
Kepler-446 c,,120,3359,16.5
Kepler-446 d,,120,3359,16.5
Kepler-447 b,0.0769,270.12,5493,12.5
Kepler-448 b,0.154,399.398,6779.23,11.51
Kepler-448 c,4.2,399.398,6779.23,11.51
Kepler-449 Ab,,241.949,5654,11.411
Kepler-449 Ac,,241.949,5654,11.411
Kepler-44 b,0.0446,1229.15,5800,15
Kepler-450 Ab,0.1993,455.982,6152,11.684
Kepler-450 Ac,0.1324,455.982,6152,11.684
Kepler-450 Ad,0.082,455.982,6152,11.684
Kepler-451 (AB)b,0.9,,,
Kepler-451 (AB)c,2.1,,,
Kepler-451 (AB)d,0.2,,,
Kepler-452 b,1.046,560.62,5757,13.7
Kepler-453 (AB)b,,,5527,
Kepler-454 Ab,0.09528,230.869,5687,11.57
Kepler-454 Ac,1.2988,230.869,5687,11.57
Kepler-454 Ad,5.683,230.869,5687,11.57
Kepler-455 b,,,6175,
Kepler-457 b,0.161,1072.3,6116.46,
Kepler-457 c,0.3654,1072.3,6116.46,
Kepler-457 d,0.0996,1072.3,6116.46,
Kepler-458 b,,1670.88,6065,
Kepler-458 c,,1670.88,6065,
Kepler-459 b,,,6091,
Kepler-45 b,0.03,333,3820,16.88
Kepler-460 b,,1322.48,6340,14.2
Kepler-460 c,,1322.48,6340,14.2
Kepler-461 b,,468,5634,
Kepler-462 b,,598,7500,11.73
Kepler-462 c,,598,7500,11.73
Kepler-463 b,,336,5661,
Kepler-464 b,,653,5933,
Kepler-465 b,,587,6310,
Kepler-466 b,,436,5927,
Kepler-466 c,,436,5927,
Kepler-467 b,,458,5809,
Kepler-468 b,,474,5498,
Kepler-469 b,0.0189,926.29,5846,
Kepler-46 b,0.1968,794.54,5309,15.3
Kepler-46 c,0.2799,794.54,5309,15.3
Kepler-46 d,0.067,794.54,5309,15.3
Kepler-471 b,,1373,6733,
Kepler-472 b,,302,4996,
Kepler-473 b,,641,5816,
Kepler-474 b,,568,5785,
Kepler-475 b,,280,5009,
Kepler-476 b,,687,5837,
Kepler-477 Ab,0.0911,571.904,5122.63,13.8
Kepler-478 b,,420,5210,
Kepler-479 b,,371,5247,
Kepler-47 (AB)b,0.2956,,5636,
Kepler-47 (AB)c,0.989,,5636,
Kepler-47 (AB)d,0.6992,,5636,
Kepler-480 b,,806,6322,
Kepler-481 b,,713,5802,
Kepler-482 Ab,0.2537,313.068,4715,14.05
Kepler-483 b,,953,6346,
Kepler-484 b,,377,5668,
Kepler-485 b,,1173,5958,
Kepler-487 b,,835,5444,
Kepler-487 c,,835,5444,
Kepler-487 d,0.0337,835,5444,
Kepler-489 b,,379,5014,
Kepler-48 b,,309.47,5194,13.04
Kepler-48 c,,309.47,5194,13.04
Kepler-48 d,,309.47,5194,13.04
Kepler-48 e,,309.47,5194,13.04
Kepler-48 f,5.72,309.47,5194,13.04
Kepler-490 b,,1249,6045,
Kepler-491 b,,657,5582,
Kepler-492 b,0.0987,642,5527,
Kepler-493 b,,1942,6457,
Kepler-494 b,,862,6007,
Kepler-495 b,,658.924,5410,
Kepler-495 c,0.0584,658.924,5410,
Kepler-496 b,,655,5293,
Kepler-497 b,,1070,5834,
Kepler-498 b,,746,5744,
Kepler-499 b,,523,5312,
Kepler-49 b,,314.02,4252,15.5
Kepler-49 c,,314.02,4252,15.5
Kepler-49 d,0.031,314.02,4252,15.5
Kepler-49 e,0.116,314.02,4252,15.5
Kepler-4 b,0.0456,550,5857,12.7
Kepler-500 b,,747,5813,
Kepler-501 b,,1044,5904,
Kepler-501 c,0.0467,1044,5904,
Kepler-502 b,,1433,6125,
Kepler-504 Ab,0.0646,99.0688,3600,15.14
Kepler-505 b,,222,3931,
Kepler-506 b,,231,6236,
Kepler-507 b,,410,6113,
Kepler-508 b,,325,6025,
Kepler-509 b,,339,6060,
Kepler-50 b,0.077,251.91,6225,11
Kepler-50 c,0.087,251.91,6225,11
Kepler-510 b,,378,5746,
Kepler-511 b,,448,5770,
Kepler-511 c,0.1813,448,5770,
Kepler-512 b,,531,5997,
Kepler-513 b,,467,5849,
Kepler-514 Ab,0.0676,489,6106,
Kepler-515 Ab,0.1333,255,5293,12.91
Kepler-516 b,,777,7099,
Kepler-517 Ab,0.2897,289.907,5604.05,12.23
Kepler-518 b,,324,5842,
Kepler-519 Ab,0.1594,234,5260,12.77
Kepler-51 b,0.2514,783.831,5670,15
Kepler-51 c,0.384,783.831,5670,15
Kepler-51 d,0.509,783.831,5670,15
Kepler-51 e,,783.831,5670,15
Kepler-520 Ab,,623.901,6028,
Kepler-520 Ac,,623.901,6028,
Kepler-521 b,,737,6406,
Kepler-522 b,,749,6392,
Kepler-523 b,,270,5515,
Kepler-524 b,,730,6014,
Kepler-524 c,,730,6014,
Kepler-525 b,,566,5573,
Kepler-526 b,,504,5894,
Kepler-527 b,,901,6388,
Kepler-528 b,,711,5807,
Kepler-529 b,,787,6087,
Kepler-529 c,,787,6087,
Kepler-529 d,0.2134,787,6087,
Kepler-52 b,,324.54,4263,15.5
Kepler-52 c,,324.54,4263,15.5
Kepler-52 d,0.182,324.54,4263,15.5
Kepler-530 Ab,0.2212,464,5697,
Kepler-531 b,,254,4893,
Kepler-532 b,,325,5192,
Kepler-533 b,,305,4758,
Kepler-534 b,,473,5884,
Kepler-534 c,0.0761,473,5884,
Kepler-535 b,,678,6123,
Kepler-536 Ab,0.0276,462.322,5500.86,14.03
Kepler-537 b,,465,5763,
Kepler-538 Ab,0.4669,155.956,5534,11.34
Kepler-538 Ac,0.45,155.956,5534,11.34
Kepler-539 b,0.4988,310.01,5820,12.5
Kepler-539 c,2.42,310.01,5820,12.5
Kepler-53 b,,1420.1,5858,16
Kepler-53 c,,1420.1,5858,16
Kepler-53 d,0.091,1420.1,5858,16
Kepler-540 b,,350,5946,
Kepler-541 b,,1020,6166,
Kepler-542 b,,439,5526,
Kepler-543 b,,212,4671,
Kepler-544 b,,797,6206,
Kepler-545 b,,831,5882,
Kepler-546 b,,896,5967,
Kepler-547 b,,361,4828,
Kepler-548 b,,776,5535,
Kepler-549 Bb,0.2283,635.145,5259,14.8
Kepler-549 Bc,0.4453,635.145,5259,14.8
Kepler-549 Bd,0.1575,635.145,5259,14.8
Kepler-54 b,,273.8,4252,16.3
Kepler-54 c,,273.8,4252,16.3
Kepler-54 d,0.126,273.8,4252,16.3
Kepler-550 b,,563,5322,
Kepler-551 b,,312,4286,
Kepler-552 b,,834,5863,
Kepler-553 b,,725,5266,
Kepler-553 c,,725,5266,
Kepler-554 b,,642,5447,
Kepler-555 b,,772,5894,
Kepler-556 b,,729,5740,
Kepler-557 b,,1126,6068,
Kepler-558 b,,652,5242,
Kepler-559 b,,793,5630,
Kepler-55 Ab,0.1593,578.796,4398,16.3
Kepler-55 Ac,0.2095,578.796,4398,16.3
Kepler-55 Ad,0.0294,578.796,4398,16.3
Kepler-55 Ae,0.048,578.796,4398,16.3
Kepler-55 Af,0.0814,578.796,4398,16.3
Kepler-560 Bb,0.0887,109.308,3569,
Kepler-561 b,,667,5646,
Kepler-561 c,,667,5646,
Kepler-562 b,,822,5575,
Kepler-563 b,,557,5066,
Kepler-564 b,,830,5626,
Kepler-565 b,,1041,5735,
Kepler-566 b,,628,5132,
Kepler-567 b,,568,5148,
Kepler-568 b,,126,3768,
Kepler-569 b,,645,5616,
Kepler-56 b,0.1028,936.96,4840,13
Kepler-56 c,0.1652,936.96,4840,13
Kepler-56 d,2.16,936.96,4840,13
Kepler-570 b,,642,5496,
Kepler-571 b,,756,5527,
Kepler-572 b,,532,5212,
Kepler-573 b,,758,5746,
Kepler-574 b,,747,5612,
Kepler-575 b,,852,5710,
Kepler-576 b,,698,5672,
Kepler-577 b,,549,4984,
Kepler-578 b,,568,5334,
Kepler-579 b,,663,5636,
Kepler-57 b,,656.23,5145,15.5
Kepler-57 c,,656.23,5145,15.5
Kepler-580 b,,333,4298,
Kepler-581 b,,833,5772,
Kepler-582 b,,751,5564,
Kepler-583 b,,805,5523,
Kepler-584 b,,1445,6195,
Kepler-585 b,,604,5593,
Kepler-586 b,,707,5575,
Kepler-587 b,,852,5549,
Kepler-588 b,,972,5835,
Kepler-589 Ab,0.1196,612.803,5262,14.775
Kepler-589 Ac,0.0426,612.803,5262,14.775
Kepler-58 b,,996.32,6099,15.3
Kepler-58 c,,996.32,6099,15.3
Kepler-58 d,0.236,996.32,6099,15.3
Kepler-590 b,,986,6000,
Kepler-591 b,,793,5677,
Kepler-592 b,,1034,5913,
Kepler-593 b,,1016,5967,
Kepler-594 b,,742,5485,
Kepler-595 b,,639,5247,
Kepler-595 c,,639,5247,
Kepler-596 b,,1083,6267,
Kepler-597 b,,660,5683,
Kepler-598 b,,686,5307,
Kepler-598 c,,686,5307,
Kepler-599 b,,627,5127,
Kepler-59 b,0.112,1203.57,6074,14.8
Kepler-59 c,0.148,1203.57,6074,14.8
Kepler-5 b,0.0538,923.41,6297,
Kepler-600 b,,624,5279,
Kepler-601 b,,429,5160,
Kepler-602 b,,971,6062,
Kepler-603 b,,967,5808,
Kepler-603 c,,967,5808,
Kepler-603 d,,967,5808,
Kepler-604 b,,981,5890,
Kepler-605 Ab,0.042,570,5462,
Kepler-605 Ac,0.033,570,5462,
Kepler-606 b,,1208,6161,
Kepler-607 b,,500,5196,
Kepler-607 c,0.2122,500,5196,
Kepler-608 b,,926,5820,
Kepler-609 b,,1143,5971,
Kepler-60 b,0.07497,1056.17,5905,14.5
Kepler-60 c,0.08701,1056.17,5905,14.5
Kepler-60 d,0.10548,1056.17,5905,14.5
Kepler-610 b,,1113,5943,
Kepler-610 c,,1113,5943,
Kepler-611 b,,906,5761,
Kepler-612 b,,932,5693,
Kepler-613 b,,864,5723,
Kepler-614 b,,571,5268,
Kepler-615 b,,330,4655,
Kepler-616 b,,945.775,5556.24,15.02
Kepler-616 c,,945.775,5556.24,15.02
Kepler-616 d,0.2749,945.775,5556.24,15.02
Kepler-617 b,,150,3712,
Kepler-618 b,,1115,5860,
Kepler-619 b,,1111,5980,
Kepler-619 c,,1111,5980,
Kepler-61 Ab,0.27,338.24,4017,15
Kepler-620 b,,1241,6155,
Kepler-621 b,,389,4521,
Kepler-622 b,,259,4201,
Kepler-623 b,,811,5443,
Kepler-624 b,,748.188,6176.34,13.64
Kepler-625 b,,502,5789,
Kepler-625 c,,502,5789,
Kepler-626 Ab,0.115,635.643,5583.62,14.08
Kepler-627 b,,1143,6424,
Kepler-629 b,,383,5444,
Kepler-62 b,0.0553,368,4925,14
Kepler-62 c,0.0929,368,4925,14
Kepler-62 d,0.12,368,4925,14
Kepler-62 e,0.427,368,4925,14
Kepler-62 f,0.718,368,4925,14
Kepler-630 b,,657,5829,
Kepler-631 b,,843,6185,
Kepler-632 Ab,,354.22,5324,
Kepler-633 b,,680.54,5899,
Kepler-633 c,0.1636,680.54,5899,
Kepler-634 b,,757,6075,
Kepler-635 b,,826,6174,
Kepler-636 Ab,0.1185,341,5203,13.93
Kepler-637 b,,1575,6096,
Kepler-638 b,,426,5382,
Kepler-639 b,,680,5896,
Kepler-63 b,0.08,200,5576,12.02
Kepler-640 b,,538,5653,
Kepler-641 b,,673,5713,
Kepler-642 b,,1022,6570,
Kepler-643 b,,1029,4908,
Kepler-644 b,,1413,6747,
Kepler-645 b,,901,6170,
Kepler-646 b,,513,5634,
Kepler-647 b,,789,6020,
Kepler-647 c,,789,6020,
Kepler-648 b,,665,5741,
Kepler-649 b,,525,5871,
Kepler-64 (AB)b,0.634,,,
