planet_name,planet_status,orbital_period,semi_major_axis,star_name,mag_v,star_teff,star_distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1822 b,Confirmed,22.13339996,0.1416,Kepler-1822,15.8,5329,897.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1823 b,Confirmed,21.10339928,0.1528,Kepler-1823,13.477,6198,724.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1824 b,Confirmed,95.61100006,0.4267,Kepler-1824,14.976,6319,1040.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1825 b,Confirmed,1.025869966,0.0187,Kepler-1825,14.605,5021.85,430.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1826 b,Confirmed,1.615360022,0.0213,Kepler-1826,16.83,3890,336.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1827 b,Confirmed,3.700619936,0.0455,Kepler-1827,13.228,5387,686.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1828 b,Confirmed,10.2737999,0.0924,Kepler-1828,14.985,5528,871.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1829 b,Confirmed,5.186719894,0.0559,Kepler-1829,15.218,5055,679.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-182 b,Confirmed,9.825792,0.096,Kepler-182,,6250,1621.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-182 c,Confirmed,20.684342,0.157,Kepler-182,,6250,1621.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1830 b,Confirmed,56.49330139,0.3259,Kepler-1830,13.605,6273.82,1056.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1831 b,Confirmed,5.78387022,0.0655,Kepler-1831,15.158,5774,1053.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1832 b,Confirmed,3.138789892,0.037,Kepler-1832,14.577,5278.15,486.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1833 b,Confirmed,6.892129898,0.0771,Kepler-1833,12.645,6100.88,591.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1834 b,Confirmed,4.603010178,0.0496,Kepler-1834,15.18,4798,500.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1834 c,Confirmed,0.766691983,0.015,Kepler-1834,15.18,4798,500.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1835 b,Confirmed,11.96409988,0.0997,Kepler-1835,15.615,5672,1404.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1836 b,Confirmed,5.254169941,0.0602,Kepler-1836,15.558,5762,1472.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1837 b,Confirmed,5.906089783,0.065,Kepler-1837,15.48,5619,1229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1838 b,Confirmed,12.14680004,0.1096,Kepler-1838,12.013,6031.59,451.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1839 b,Confirmed,5.056759834,0.0583,Kepler-1839,14.935,5633,1136.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-183 b,Confirmed,5.687945,0.064,Kepler-183,,5888,1082.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-183 c,Confirmed,11.637071,0.103,Kepler-183,,5888,1082.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1840 b,Confirmed,131.1900024,0.4644,Kepler-1840,15.192,4679.82,513.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1841 b,Confirmed,25.88599968,0.1606,Kepler-1841,14.855,5315,631.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1842 b,Confirmed,14.02639961,0.116,Kepler-1842,14.746,5578,923.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1843 b,Confirmed,25.54339981,0.171,Kepler-1843,13.086,5281.7,784.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1844 b,Confirmed,3.924510002,0.0478,Kepler-1844,15.995,5633,1804.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1845 b,Confirmed,11.60649967,0.0885,Kepler-1845,16.117,4836.97,710.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1846 b,Confirmed,14.82009983,0.1089,Kepler-1846,14.412,4895.16,374.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1847 b,Confirmed,11.12969971,0.0989,Kepler-1847,16.027,5892,1693.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1848 b,Confirmed,5.604020119,0.0563,Kepler-1848,13.887,4772,309.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1849 b,Confirmed,57.29290009,0.2597,Kepler-1849,15.997,4687,631.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-184 b,Confirmed,10.687576,0.092,Kepler-184,,5788,621.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-184 c,Confirmed,20.303005,0.141,Kepler-184,,5788,621.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-184 d,Confirmed,29.022358,0.179,Kepler-184,,5788,621.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1850 b,Confirmed,1.385800004,0.0206,Kepler-1850,14.44,4337,250.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1851 b,Confirmed,12.02289963,0.1016,Kepler-1851,15.699,5629,1589.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1852 b,Confirmed,7.970940113,0.0762,Kepler-1852,15.726,4941,772.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1853 b,Confirmed,48.88819885,0.2395,Kepler-1853,15.229,4765,562.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1854 b,Confirmed,39.83110046,0.2119,Kepler-1854,14.381,5026,423.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1855 Ab,Confirmed,0.727330983,0.0115,Kepler-1855 A,16.556,3479,123.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1856 b,Confirmed,1.302000046,0.0215,Kepler-1856,15.621,4864,848.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1857 b,Confirmed,8.94340992,0.0807,Kepler-1857,14.36,6147,853.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1858 b,Confirmed,88.07160187,0.3575,Kepler-1858,15.959,5058.9,833.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1859 b,Confirmed,2.729599953,0.0394,Kepler-1859,15.178,5845.23,1331.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1859 c,Confirmed,3.596430063,0.0473,Kepler-1859,15.178,5845.23,1331.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-185 Ab,Confirmed,1.632916419,0.0253,Kepler-185 A,,5071,466.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-185 Ac,Confirmed,20.72904234,0.1378,Kepler-185 A,,5071,466.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1860 b,Confirmed,12.73719978,0.1021,Kepler-1860,13.569,5491.41,438.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1861 b,Confirmed,40.0306015,0.2408,Kepler-1861,13.709,5783.31,829.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1862 b,Confirmed,16.05730057,0.1199,Kepler-1862,15.847,5391,1232.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1863 b,Confirmed,44.99760056,0.2555,Kepler-1863,13.64,5828.35,865.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1864 b,Confirmed,3.881510019,0.0488,Kepler-1864,12.123,5758.53,298.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1865 b,Confirmed,2.524009943,0.0344,Kepler-1865,15.468,5147,922.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1866 b,Confirmed,11.66009998,0.1047,Kepler-1866,14.418,5786,976.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1867 b,Confirmed,9.887359619,0.0872,Kepler-1867,13.549,5603.03,680.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1868 b,Confirmed,211.0339966,0.6266,Kepler-1868,14.157,4548.13,274.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1869 b,Confirmed,8.167360306,0.0791,Kepler-1869,10.276,5770,113.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1869 c,Confirmed,1.716840029,0.028,Kepler-1869,10.276,5770,113.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-186 b,Confirmed,3.8867907,0.0343,Kepler-186,,3755,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-186 c,Confirmed,7.267302,0.0451,Kepler-186,,3755,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-186 d,Confirmed,13.342996,0.0781,Kepler-186,,3755,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-186 e,Confirmed,22.407704,0.11,Kepler-186,,3755,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-186 f,Confirmed,129.9441,0.432,Kepler-186,,3755,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1870 b,Confirmed,3.606940031,0.0453,Kepler-1870,13.566,5378,407.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1871 b,Confirmed,1.952700019,0.0308,Kepler-1871,14.82,5318.1,854.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1872 b,Confirmed,3.825910091,0.0465,Kepler-1872,15.96,4897,840.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1873 b,Confirmed,0.558842003,0.0128,Kepler-1873,15.88,5154,820.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1874 Ab,Confirmed,56.57320023,0.2633,Kepler-1874 A,15.31,4701,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1875 Ab,Confirmed,34.45859909,0.2039,Kepler-1875 A,15.201,6100,1660.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1876 b,Confirmed,6.99205,0.0758,Kepler-1876,10.9,6104,259.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1877 Ab,Confirmed,2.377569914,0.0351,Kepler-1877 A,12.36,5459.59,285.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1878 Ab,Confirmed,4.445879936,0.0521,Kepler-1878,15.58,5744,1494.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1879 b,Confirmed,10.61340046,0.0953,Kepler-1879,12.82,5854.91,627.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-187 b,Confirmed,4.938864,0.059,Kepler-187,,6105,1180.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-187 c,Confirmed,10.640263,0.099,Kepler-187,,6105,1180.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1880 b,Confirmed,6.309219837,0.054,Kepler-1880,16.08,4483,611.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1881 Ab,Confirmed,159.3939972,0.5368,Kepler-1881 A,15.898,5156,1057.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1882 Ab,Confirmed,13.78730011,0.1151,Kepler-1882 A,12.516,5579.42,443.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1883 b,Confirmed,103.427002,0.4438,Kepler-1883,15.64,5667,1377.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1884 b,Confirmed,8.988320351,0.0845,Kepler-1884,15.43,6031,1443.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1885 b,Confirmed,2.522559881,0.036,Kepler-1885,14.85,5280,818.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1886 Ab,Confirmed,24.2758007,0.16,Kepler-1886 A,15.627,5581,1059.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1887 b,Confirmed,19.94750023,0.1421,Kepler-1887,15.95,5443,1366.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1888 Ab,Confirmed,11.39169979,0.0956,Kepler-1888 A,12.1,5426.1,402.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1889 b,Confirmed,37.30369949,0.2082,Kepler-1889,15.715,6036,1395.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-188 b,Confirmed,2.061897,0.032,Kepler-188,,6021,996.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-188 c,Confirmed,5.996553,0.066,Kepler-188,,6021,996.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1890 b,Confirmed,4.820590019,0.0563,Kepler-1890,12.916,5981.61,529.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1891 b,Confirmed,4.02229023,0.0473,Kepler-1891,14.412,5484.37,596.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1892 b,Confirmed,6.331230164,0.0633,Kepler-1892,15.592,5353,851.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1893 b,Confirmed,4.179369926,0.0497,Kepler-1893,15.15,5720,1050.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1894 Ab,Confirmed,2.762660027,0.0385,Kepler-1894 A,15.452,5467,935.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1894 Ac,Confirmed,5.053750038,0.0576,Kepler-1894 A,15.452,5467,935.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1895 b,Confirmed,6.070290089,0.0615,Kepler-1895,15.787,4903,984.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1896 b,Confirmed,44.87020111,0.2529,Kepler-1896,15.84,5932,1732.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1897 Ab,Confirmed,24.22030067,0.1556,Kepler-1897 A,16.01,4962,983.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1898 b,Confirmed,4.76559135,0.0522,Kepler-1898,13.387,5575,360.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1899 b,Confirmed,4.095779896,0.0457,Kepler-1899,16.136,4732.81,711.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-189 b,Confirmed,10.399931,0.088,Kepler-189,,5235,601.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-189 c,Confirmed,20.134866,0.137,Kepler-189,,5235,601.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-18 b,Confirmed,3.504725,0.0447,Kepler-18,14,5345,438.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-18 c,Confirmed,7.64159,0.0752,Kepler-18,14,5345,438.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-18 d,Confirmed,14.85888,0.1172,Kepler-18,14,5345,438.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1900 b,Confirmed,2.986229897,0.042,Kepler-1900,,5853,1540.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1901 b,Confirmed,3.484129906,0.0453,Kepler-1901,15.097,5662,1028.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
